3.31,4.12,A
6.549,8.227,A
8.87,9.3,A
12.49,13.05,A
16.44,17.01,A
35.624,36.262,A
41.436,43.351,A
44.13,44.5,A
45.87,48.155,A
50.44,53.32,A
54.28,55.39,A
56.98,87.39,A
92.008,93.544,A
93.56,137.31,A
138.36,151.1,A
181.46,181.78,A
197.601,205.628,A
213.86,215.54,A
227.938,234.269,A
242.87,250.01,A
251.09,254.838,A
260.62,261.14,A
280.24,280.42,A
286.353,288.462,A
291.313,292.568,A
355.65,357.14,A
358.26,358.62,A
366.43,369.2,A
372.43,375.656,A
377.72,378.09,A
380.423,381.422,A
389.84,390.26,A
394.586,401.0,A
402.735,403.475,A
431.09,431.39,A
432.73,434.28,A
448.316,449.324,A
486.261,496.794,A
502.94,504.21,A
507.05,507.67,A
521.76,522.37,A
523.632,527.93,A
635.85,637.39,A
639.83,640.36,A
641.73,644.77,A
645.61,646.75,A
655.097,656.084,A
659.65,662.203,A
676.34,677.86,A
716.61,717.06,A
737.42,737.97,A
744.94,746.27,A
749.2,749.704,A
757.02,757.38,A
768.893,769.707,A
783.64,784.21,A
787.87,788.27,A
791.69,794.09,A
797.03,801.534,A
809.496,824.872,A
856.676,857.819,A
868.743,871.152,A
883.63,883.97,A
890.633,895.627,A
898.85,899.45,A
900.43,900.96,A
918.79,923.43,A
925.45,928.166,A
930.8,932.71,A
936.294,939.11,A
942.73,943.05,A
948.69,948.97,A
983.48,989.261,A
990.57,991.0,A
991.824,992.698,A
993.81,994.21,A
995.419,998.863,A
999.99,1000.33,A
1002.2,1002.61,A
1041.836,1042.441,A
1046.36,1048.06,A
1049.41,1050.998,A
1051.982,1053.951,A
1064.9,1069.22,A
1083.058,1083.864,A
1086.021,1091.68,A
1094.3,1098.93,A
1107.672,1109.299,A
1109.98,1110.67,A
1112.93,1123.008,A
1126.744,1137.738,A
1137.738,1141.722,A
1143.176,1143.752,A
1159.392,1164.333,A
1166.393,1167.468,A
1299.33,1300.439,A
1331.879,1332.416,A
1370.152,1372.371,A
1427.92,1428.4,A
1430.04,1430.758,A
1432.2,1443.608,A
1445.39,1457.5,A
1461.27,1461.57,A
1481.73,1482.15,A
1497.49,1512.802,A
1515.88,1516.32,A
1528.062,1529.31,A
1534.01,1534.22,A
1536.75,1537.05,A
1557.31,1588.012,A
1590.42,1590.62,A
1593.36,1593.64,A
1603.09,1603.45,A
1608.86,1609.33,A
1611.47,1612.94,A
1618.14,1618.47,A
