75.462,79.046,A
83.67,96.646,A
188.406,189.414,A
205.439,210.607,A
211.731,212.253,A
237.222,247.515,A
248.598,253.99,A
258.246,262.857,A
270.609,281.327,A
284.354,295.627,A
302.838,320.006,A
322.082,325.59,A
329.633,348.605,A
350.486,352.23,A
355.446,359.098,A
361.274,365.481,A
373.557,378.812,A
379.86,408.098,A
410.054,410.39,A
411.004,418.07,A
423.843,430.221,A
435.981,452.07,A
454.95,456.614,A
458.401,466.155,A
474.022,495.512,A
498.114,503.033,A
505.926,509.968,A
522.838,524.455,A
681.174,681.51,A
688.991,700.803,A
711.078,711.334,A
726.278,726.783,A
729.382,730.941,A
745.976,748.271,A
763.126,766.486,A
768.086,769.67,A
774.87,798.568,A
806.07,826.828,A
830.214,831.094,A
836.502,838.694,A
841.638,842.119,A
866.79,866.998,A
898.134,898.889,A
903.222,906.454,A
907.51,919.698,A
920.415,921.606,A
937.686,945.019,A
948.064,948.646,A
949.702,952.774,A
954.575,954.991,A
975.686,978.146,A
989.734,992.504,A
995.571,996.852,A
1006.118,1010.022,A
1022.694,1023.014,A
1028.768,1029.179,A
1030.102,1034.356,A
1036.806,1038.732,A
1041.062,1041.862,A
1044.198,1046.758,A
1053.781,1057.39,A
1064.838,1069.902,A
1077.841,1079.313,A
1081.126,1083.91,A
1085.542,1089.281,A
1091.622,1092.422,A
1096.822,1098.406,A
1103.324,1107.766,A
1109.046,1109.574,A
1118.616,1119.142,A
1122.982,1132.87,A
1134.566,1138.53,A
1139.446,1141.243,A
1145.222,1147.486,A
1149.622,1154.073,A
1164.534,1165.81,A
1166.758,1174.534,A
1175.782,1182.013,A
1184.982,1188.656,A
1189.528,1192.742,A
1194.28,1194.918,A
1198.342,1216.95,A
1218.338,1221.574,A
1223.27,1223.894,A
1229.27,1232.694,A
1234.007,1234.739,A
1241.246,1243.142,A
1245.974,1247.11,A
1248.138,1248.735,A
1251.776,1254.828,A
1255.766,1257.589,A
1264.326,1268.694,A
1270.123,1273.317,A
1274.102,1276.392,A
1284.31,1285.2,A
1286.603,1291.702,A
1293.174,1298.242,A
1300.912,1306.518,A
1311.702,1312.424,A
1314.739,1316.452,A
1318.63,1319.439,A
1345.638,1353.558,A
1354.678,1359.862,A
1361.126,1364.933,A
1367.942,1368.369,A
1385.494,1386.87,A
1388.024,1388.49,A
1391.51,1393.366,A
1395.654,1397.622,A
1399.158,1402.95,A
1406.038,1414.279,A
1415.254,1416.166,A
1417.782,1421.702,A
1423.846,1426.747,A
1431.814,1442.246,A
1444.454,1477.782,A
1479.046,1480.582,A
1481.67,1484.262,A
1487.894,1488.438,A
1489.686,1490.646,A
1495.878,1497.718,A
1500.694,1512.566,A
1534.333,1536.411,A
1538.546,1548.774,A
1553.062,1564.388,A
1571.434,1573.871,A
1575.654,1576.774,A
1578.278,1578.95,A
1580.246,1581.254,A
1582.294,1583.936,A
1585.078,1588.038,A
1589.414,1591.4,A
1593.105,1601.184,A
1602.358,1614.886,A
1617.806,1618.441,A
1623.073,1623.655,A
1624.614,1625.494,A
1626.539,1630.598,A
1630.77,1631.218,A
1639.638,1640.966,A
1642.086,1655.672,A
1657.046,1665.174,A
1670.966,1674.534,A
1675.67,1679.302,A
1687.328,1689.18,A
1691.11,1695.942,A
1697.142,1702.728,A
1711.334,1718.454,A
1718.51,1718.884,A
1719.556,1719.93,A
1720.71,1723.595,A
1725.093,1726.703,A
1733.454,1736.582,A
1738.325,1759.291,A
1761.238,1774.637,A
1777.574,1782.022,A
