5.015,13.668,A
22.724,23.592,A
26.66,27.411,A
39.8,47.773,A
48.688,49.908,A
52.257,53.372,A
53.909,54.651,A
55.089,55.944,A
60.496,67.408,A
68.56,73.808,A
75.488,79.312,A
82.256,86.112,A
87.248,99.024,A
102.0,103.312,A
106.608,109.136,A
110.144,112.736,A
113.888,120.4,A
121.424,130.274,A
131.504,145.792,A
147.952,158.368,A
159.408,165.888,A
167.44,172.416,A
175.44,182.464,A
184.96,185.68,A
186.598,193.52,A
194.624,203.456,A
204.48,205.12,A
207.76,208.432,A
209.728,212.048,A
213.168,231.6,A
232.704,245.584,A
246.816,249.824,A
250.992,255.616,A
256.8,262.976,A
264.128,264.912,A
266.08,269.357,A
271.84,275.088,A
276.352,285.376,A
286.704,289.392,A
290.528,295.328,A
296.4,318.32,A
319.424,321.472,A
322.976,332.768,A
335.84,336.944,A
338.144,357.616,A
358.992,367.536,A
368.117,369.038,A
370.208,370.528,A
373.52,382.56,A
383.728,393.248,A
395.36,399.409,A
400.64,407.156,A
408.048,415.647,A
416.296,417.984,A
421.872,423.248,A
424.368,431.36,A
435.6,447.392,A
449.44,456.24,A
459.648,461.584,A
463.638,469.856,A
473.072,479.296,A
482.416,486.768,A
492.336,492.544,A
494.544,496.512,A
497.005,497.923,A
498.32,502.208,A
503.216,505.577,A
507.04,510.032,A
511.232,515.2,A
520.608,526.928,A
528.496,536.576,A
538.992,541.201,A
542.112,543.302,A
544.32,549.52,A
551.552,556.496,A
557.362,558.888,A
560.144,560.92,A
561.522,563.44,A
568.528,572.24,A
573.36,575.776,A
581.187,582.72,A
586.128,588.544,A
593.36,595.248,A
596.816,619.705,A
620.608,626.771,A
627.36,628.272,A
629.696,630.0,A
633.104,638.912,A
641.008,645.952,A
648.64,649.824,A
651.104,652.08,A
656.288,666.04,A
673.104,673.408,A
674.736,677.36,A
680.736,684.352,A
692.784,694.624,A
696.656,698.048,A
700.304,705.328,A
708.384,717.856,A
719.824,729.584,A
731.024,741.264,A
742.272,746.608,A
747.92,768.448,A
771.44,785.344,A
786.432,796.096,A
797.264,802.592,A
805.152,806.24,A
808.128,810.176,A
813.872,818.048,A
822.07,822.464,A
827.712,828.048,A
834.816,835.088,A
835.988,836.834,A
839.36,840.816,A
845.552,846.192,A
860.064,862.912,A
874.32,874.968,A
881.984,891.2,A
893.408,895.008,A
896.016,901.472,A
909.212,909.824,A
913.616,921.728,A
923.136,923.36,A
924.187,929.152,A
930.944,931.328,A
933.04,933.392,A
943.312,943.968,A
945.248,947.754,A
952.512,956.608,A
959.312,965.136,A
969.68,970.0,A
972.544,972.768,A
985.648,985.888,A
988.668,989.256,A
991.942,1004.35,A
1006.096,1012.864,A
1017.856,1029.409,A
1033.264,1033.68,A
1034.465,1056.992,A
1058.704,1063.776,A
1068.544,1071.935,A
1079.072,1081.44,A
1108.048,1108.352,A
1109.281,1116.4,A
1130.0,1132.352,A
1139.344,1140.265,A
1159.968,1163.128,A
1165.648,1168.032,A
1176.064,1176.272,A
1195.52,1195.808,A
1202.758,1204.544,A
1209.024,1219.439,A
1223.824,1224.224,A
1227.264,1231.12,A
1232.848,1242.464,A
1243.712,1251.952,A
1262.72,1279.872,A
1284.976,1285.296,A
1286.64,1294.39,A
1295.472,1297.168,A
1300.4,1300.736,A
1302.08,1306.558,A
1309.648,1309.984,A
1315.008,1321.152,A
1328.129,1328.991,A
1331.696,1332.72,A
1336.784,1340.736,A
1346.32,1346.608,A
1347.936,1354.048,A
1355.264,1360.192,A
1363.424,1370.976,A
1374.285,1386.528,A
1391.17,1391.548,A
1401.424,1402.416,A
1403.456,1414.032,A
1415.072,1420.048,A
1421.04,1421.547,A
1422.591,1423.026,A
1423.472,1433.712,A
1434.848,1440.384,A
1441.056,1442.311,A
1443.52,1443.888,A
1445.744,1445.952,A
1450.415,1453.68,A
1458.016,1466.08,A
1468.288,1481.68,A
1482.675,1487.451,A
1488.675,1492.565,A
1495.869,1499.641,A
17.168,18.238,B
268.069,268.899,B
311.942,313.623,B
339.924,341.059,B
378.648,379.718,B
411.542,412.364,B
414.445,415.066,B
483.969,485.228,B
497.28,500.031,B
511.794,513.707,B
555.008,556.768,B
573.953,574.839,B
578.491,580.735,B
582.768,585.072,B
589.292,591.186,B
597.824,598.468,B
612.531,613.361,B
624.496,625.123,B
628.476,629.522,B
638.823,639.86,B
641.632,642.704,B
656.032,662.912,B
700.324,702.29,B
714.992,715.931,B
720.464,723.248,B
862.832,863.646,B
867.152,868.173,B
874.064,874.368,B
879.504,879.919,B
889.734,898.16,B
898.692,899.456,B
905.92,906.24,B
908.96,910.272,B
921.408,926.125,B
931.125,931.936,B
934.128,942.993,B
945.215,945.686,B
946.753,953.552,B
956.528,958.05,B
970.368,976.59,B
988.288,991.968,B
992.685,993.782,B
995.44,997.152,B
998.294,999.156,B
1002.947,1006.064,B
1011.088,1011.745,B
1017.696,1018.623,B
1051.808,1052.491,B
1067.68,1069.29,B
1073.904,1086.595,B
1086.965,1087.551,B
1088.176,1088.56,B
1089.393,1090.019,B
1091.104,1099.6,B
1100.672,1101.008,B
1106.763,1107.629,B
1118.976,1119.765,B
1127.829,1128.835,B
1130.409,1131.825,B
1132.779,1133.337,B
1156.912,1157.424,B
1164.288,1164.496,B
1186.864,1203.898,B
1208.544,1209.941,B
1229.853,1230.672,B
1239.024,1239.232,B
1251.428,1252.328,B
1261.376,1261.872,B
1262.603,1263.232,B
1274.256,1275.906,B
1278.652,1280.288,B
1310.016,1310.674,B
1312.32,1316.038,B
1319.024,1319.6,B
1331.503,1332.592,B
