37.722,38.704,A
48.064,49.44,A
50.763,52.252,A
56.487,58.279,A
60.605,91.318,A
91.318,125.296,A
126.96,140.496,A
152.745,153.799,A
160.944,163.525,A
257.649,258.525,A
301.951,302.571,A
352.268,352.816,A
375.141,375.996,A
437.824,439.168,A
453.411,457.905,A
464.688,470.95,A
479.789,480.384,A
482.865,485.328,A
488.864,489.584,A
497.635,498.392,A
501.117,503.141,A
508.468,516.16,A
522.794,526.528,A
527.776,528.237,A
532.57,534.848,A
536.729,539.36,A
540.368,544.202,A
750.208,750.898,A
855.993,856.683,A
892.464,893.153,A
913.536,914.214,A
921.005,921.6,A
929.483,950.523,A
951.568,956.768,A
960.72,961.072,A
966.027,969.584,A
979.776,980.647,A
989.952,994.235,A
999.934,1000.352,A
1045.328,1045.89,A
1060.306,1063.31,A
1065.888,1066.592,A
1072.529,1073.327,A
1099.696,1100.32,A
1185.844,1188.463,A
1200.51,1202.58,A
1259.823,1264.272,A
1268.576,1284.416,A
1285.856,1292.096,A
1299.072,1299.712,A
1312.19,1313.173,A
1328.976,1329.52,A
1342.75,1345.424,A
1346.416,1351.613,A
1352.032,1353.392,A
1358.026,1359.616,A
1361.311,1364.144,A
1365.297,1368.192,A
1377.079,1384.288,A
1386.291,1387.545,A
1393.696,1395.726,A
1400.914,1405.164,A
1407.19,1410.192,A
1410.754,1413.739,A
1422.169,1422.848,A
1425.941,1426.544,A
1432.986,1433.81,A
1441.161,1443.248,A
1447.296,1452.208,A
1500.326,1501.056,A
1517.381,1522.96,A
1524.051,1534.128,A
1535.153,1539.723,A
1554.304,1561.104,A
1577.945,1581.276,A
1589.644,1596.735,A
1597.597,1598.099,A
1602.272,1606.176,A
1611.974,1612.521,A
1616.898,1619.664,A
1664.913,1665.727,A
1674.88,1675.696,A
1684.736,1686.32,A
1688.538,1689.143,A
1695.405,1698.432,A
1699.664,1706.48,A
1742.08,1749.088,A
1762.064,1764.96,A
1787.118,1790.768,A
1792.064,1792.566,A
1813.708,1814.903,A
1817.352,1826.048,A
1827.376,1828.305,A
1833.887,1838.717,A
1839.792,1840.432,A
1842.734,1848.675,A
1851.36,1851.792,A
1858.464,1859.264,A
1860.384,1861.064,A
1862.816,1863.52,A
1869.297,1870.408,A
1871.843,1875.52,A
1877.55,1878.03,A
1879.234,1885.008,A
1886.032,1896.041,A
1900.44,1902.272,A
1903.596,1904.306,A
1908.464,1912.72,A
1914.016,1919.648,A
1934.49,1935.29,A
1940.848,1957.863,A
1976.298,1979.513,A
1985.808,1986.48,A
1988.176,1990.002,A
1993.792,2001.746,A
2005.421,2012.672,A
2013.645,2022.464,A
2035.869,2042.055,A
2046.77,2053.158,A
2060.016,2077.024,A
2078.021,2082.112,A
2083.302,2086.032,A
2089.007,2093.136,A
43.682,44.38,B
91.466,91.99,B
134.003,135.44,B
142.308,143.208,B
146.704,147.073,B
163.908,165.212,B
165.904,183.842,B
184.768,211.424,B
212.695,245.338,B
246.103,289.568,B
290.147,302.77,B
303.312,317.6,B
318.538,354.25,B
355.019,401.2,B
402.496,416.688,B
