35.785,36.422,A
37.812,38.884,A
40.889,41.924,A
62.922,63.458,A
70.232,72.67,A
81.951,83.408,A
115.328,117.635,A
134.815,135.659,A
167.599,168.081,A
215.744,216.161,A
225.346,231.832,A
234.56,234.928,A
249.45,250.298,A
256.832,258.497,A
279.248,279.713,A
329.291,330.014,A
333.232,335.546,A
344.823,345.978,A
371.747,372.768,A
374.893,385.192,A
386.804,387.554,A
390.847,391.288,A
393.232,395.662,A
397.472,399.287,A
402.201,402.675,A
434.859,435.366,A
443.827,444.858,A
449.821,451.65,A
475.54,476.554,A
480.639,481.264,A
484.028,493.553,A
500.016,500.416,A
509.28,510.013,A
523.488,523.922,A
538.047,538.729,A
543.66,544.808,A
555.472,556.938,A
653.472,660.443,A
661.79,662.081,A
695.947,696.653,A
706.634,707.407,A
819.864,821.935,A
848.256,852.844,A
856.306,861.34,A
867.872,869.218,A
874.736,881.892,A
884.897,885.296,A
899.688,900.61,A
946.648,947.354,A
953.168,953.769,A
976.496,977.354,A
1129.952,1130.777,A
1143.876,1145.064,A
1149.785,1150.451,A
1151.728,1159.205,A
1190.192,1193.712,A
1195.749,1199.0,A
1214.075,1216.977,A
1243.413,1248.415,A
1251.029,1252.825,A
1269.566,1270.139,A
1296.88,1297.364,A
1311.178,1312.241,A
1341.128,1382.177,A
1385.056,1389.457,A
1411.578,1412.169,A
1432.096,1446.532,A
1523.905,1524.53,A
1559.476,1560.124,A
1575.775,1576.981,A
1630.079,1638.792,A
1641.438,1642.253,A
1648.607,1649.647,A
1685.203,1686.45,A
1696.745,1698.674,A
1754.151,1754.933,A
1759.344,1764.416,A
1766.609,1767.649,A
1849.976,1850.633,A
1871.005,1871.529,A
1877.226,1879.232,A
1882.016,1885.2,A
1887.188,1888.736,A
1933.254,1935.174,A
1936.784,1937.278,A
1940.846,1943.224,A
1944.755,1945.296,A
1951.968,1952.496,A
1965.525,1965.916,A
1966.983,1968.48,A
2007.153,2010.022,A
2011.567,2014.178,A
2024.584,2035.698,A
2038.136,2038.569,A
2045.473,2047.744,A
2049.864,2050.302,A
2051.804,2052.436,A
2055.488,2055.862,A
2066.144,2066.645,A
2078.592,2080.489,A
2119.533,2121.171,A
2134.568,2135.084,A
2145.636,2148.563,A
2174.28,2174.811,A
2176.896,2181.454,A
2195.888,2198.65,A
2214.1,2215.023,A
2237.771,2239.501,A
2306.311,2309.687,A
2314.323,2314.902,A
2322.555,2323.07,A
2440.4,2441.622,A
2480.097,2480.91,A
2491.481,2491.93,A
2541.496,2542.003,A
2564.848,2565.432,A
2631.06,2631.525,A
2643.872,2644.262,A
2648.992,2650.291,A
2676.28,2677.352,A
2736.865,2737.364,A
2743.423,2744.051,A
2746.469,2747.125,A
2749.427,2750.03,A
2752.64,2756.649,A
2768.474,2769.333,A
36.699,41.808,B
43.579,45.095,B
48.249,49.588,B
52.576,69.197,B
69.197,98.197,B
98.197,131.328,B
132.917,135.406,B
135.406,160.779,B
160.779,197.298,B
199.654,228.752,B
230.52,235.909,B
237.25,255.699,B
257.152,279.484,B
280.935,304.476,B
306.348,319.724,B
319.724,333.186,B
334.681,362.672,B
362.672,375.532,B
383.778,402.188,B
405.857,406.439,B
410.192,412.833,B
420.606,454.822,B
458.406,483.966,B
492.18,501.941,B
503.76,517.372,B
519.079,542.666,B
542.666,544.699,B
551.775,557.104,B
582.759,583.507,B
609.632,616.372,B
622.557,623.047,B
654.237,654.69,B
658.336,659.103,B
681.68,709.123,B
713.62,714.174,B
722.362,723.046,B
727.137,727.728,B
768.402,768.845,B
819.344,820.657,B
835.079,835.643,B
859.239,862.824,B
910.413,911.069,B
921.506,921.949,B
938.088,968.523,B
972.912,973.355,B
977.298,994.128,B
996.752,997.149,B
1016.955,1017.424,B
1027.906,1028.358,B
1048.346,1048.808,B
1069.142,1070.01,B
1092.918,1093.749,B
1095.202,1095.803,B
1106.893,1116.809,B
1119.508,1130.9,B
1133.856,1148.285,B
1150.835,1151.491,B
1163.245,1163.807,B
1186.402,1186.862,B
1190.179,1190.773,B
1215.183,1215.808,B
1227.569,1228.299,B
1241.776,1242.193,B
1243.424,1248.092,B
1249.514,1259.912,B
1259.912,1287.474,B
1287.474,1320.828,B
1341.944,1342.563,B
1352.425,1353.164,B
1358.176,1358.582,B
1368.679,1369.612,B
1379.056,1379.583,B
1383.845,1384.482,B
1388.688,1433.487,B
1436.594,1436.963,B
1463.016,1463.534,B
1527.234,1527.723,B
1536.908,1537.408,B
1552.694,1579.835,B
1586.709,1587.208,B
1602.052,1602.588,B
1616.296,1616.952,B
1639.198,1649.617,B
1657.296,1659.332,B
1679.042,1679.606,B
1697.141,1697.808,B
1703.193,1723.082,B
1723.082,1747.38,B
1747.38,1759.11,B
1760.703,1769.59,B
1771.428,1771.91,B
1804.606,1805.137,B
1822.73,1854.59,B
1854.59,1881.308,B
1883.835,1916.317,B
1917.952,1938.933,B
1938.933,1967.301,B
1982.433,1982.895,B
1996.51,1998.21,B
1999.856,2025.867,B
2030.164,2031.171,B
2034.074,2055.426,B
2060.475,2085.379,B
2092.153,2092.643,B
2097.164,2099.428,B
2118.064,2119.024,B
2121.208,2121.744,B
2139.675,2140.072,B
2147.803,2149.688,B
2159.811,2160.578,B
2161.899,2163.071,B
2164.947,2165.437,B
2166.813,2176.79,B
2180.199,2214.763,B
2214.763,2241.154,B
2246.512,2248.602,B
2252.085,2264.148,B
2273.833,2274.895,B
2279.209,2284.642,B
2288.589,2296.201,B
2299.074,2299.536,B
2302.532,2303.927,B
2325.33,2326.078,B
2338.786,2339.192,B
2347.226,2358.45,B
2362.283,2371.651,B
2381.183,2381.599,B
2390.892,2391.474,B
2409.533,2410.033,B
2426.507,2426.913,B
2440.605,2443.487,B
2452.081,2452.746,B
2454.988,2504.812,B
2504.812,2518.043,B
2518.043,2546.056,B
2546.056,2568.752,B
2568.752,2600.445,B
2602.727,2644.21,B
2644.21,2659.38,B
2659.38,2688.496,B
2688.496,2699.636,B
2699.636,2730.928,B
2732.854,2743.809,B
2746.1,2753.732,B
2755.232,2756.544,B
2763.047,2763.812,B
2766.255,2769.334,B
41.743,42.205,C
53.328,53.952,C
306.014,306.587,C
311.926,312.351,C
344.73,345.968,C
371.953,372.59,C
385.025,387.763,C
395.206,397.751,C
401.328,421.234,C
429.801,430.235,C
435.877,436.2,C
439.164,439.7,C
453.554,459.434,C
543.29,545.472,C
555.721,556.271,C
558.016,609.051,C
612.512,652.926,C
659.467,681.345,C
695.808,697.43,C
700.254,702.315,C
708.16,709.047,C
710.626,711.107,C
721.84,752.643,C
754.999,803.236,C
804.64,810.132,C
811.44,831.185,C
833.949,846.83,C
851.754,857.464,C
859.28,859.89,C
862.967,874.452,C
882.203,914.262,C
947.173,948.539,C
984.096,985.072,C
988.16,988.464,C
992.297,1018.526,C
1018.526,1037.324,C
1038.79,1047.733,C
1049.202,1058.559,C
1060.16,1066.648,C
1068.16,1093.777,C
1095.791,1106.076,C
1111.94,1112.919,C
1130.157,1130.878,C
1138.805,1139.193,C
1143.238,1146.582,C
1150.054,1153.141,C
1156.042,1156.56,C
1158.091,1158.849,C
1161.312,1191.815,C
1193.533,1208.576,C
1214.65,1217.071,C
1220.054,1220.571,C
1222.484,1223.764,C
1226.891,1228.768,C
1230.813,1239.895,C
1245.44,1254.496,C
1258.749,1261.512,C
1269.963,1273.616,C
1279.622,1280.139,C
1288.779,1289.195,C
1303.923,1304.403,C
1313.952,1314.322,C
1317.773,1343.728,C
1363.966,1365.177,C
1376.688,1378.37,C
1381.43,1381.836,C
1384.534,1388.245,C
1414.844,1415.334,C
1423.996,1424.486,C
1443.197,1460.287,C
1460.287,1503.914,C
1505.429,1534.841,C
1536.375,1549.93,C
1551.753,1552.416,C
1559.312,1559.929,C
1564.354,1564.806,C
1572.377,1614.888,C
1616.514,1628.484,C
1630.064,1630.822,C
1632.499,1641.487,C
1647.42,1678.066,C
1704.855,1706.315,C
1764.393,1764.809,C
1767.01,1767.647,C
1769.602,1821.995,C
1878.36,1879.072,C
1881.497,1882.107,C
1938.891,1939.575,C
1941.667,1942.083,C
1945.622,1946.241,C
1965.328,1995.183,C
1997.807,1999.126,C
2011.741,2014.102,C
2022.596,2023.049,C
2024.284,2024.839,C
2057.704,2061.616,C
2084.059,2117.036,C
2118.495,2156.84,C
2160.151,2165.899,C
2173.477,2173.995,C
2181.312,2181.829,C
2202.711,2203.283,C
2214.665,2215.191,C
2228.854,2229.482,C
2239.078,2253.633,C
2262.652,2279.04,C
2283.573,2288.285,C
2293.019,2306.162,C
2309.885,2347.951,C
2354.763,2361.813,C
2363.35,2364.55,C
2368.653,2408.547,C
2408.547,2454.226,C
2462.108,2462.672,C
2600.17,2602.288,C
2606.443,2607.224,C
2667.279,2667.981,C
2735.056,2735.472,C
2741.836,2742.27,C
2746.166,2748.494,C
2750.055,2750.896,C
2755.237,2760.627,C
2763.094,2766.642,C
32.853,35.201,D
38.808,39.27,D
41.053,44.305,D
63.069,63.467,D
98.018,98.452,D
134.911,135.382,D
345.335,346.166,D
439.855,443.54,D
450.498,451.219,D
472.736,474.266,D
486.029,486.427,D
542.595,551.384,D
554.416,558.076,D
559.473,560.346,D
563.82,565.52,D
614.654,615.341,D
676.609,677.297,D
681.332,681.729,D
706.912,723.334,D
909.872,910.179,D
912.498,926.623,D
928.121,937.578,D
959.368,960.302,D
967.347,979.195,D
986.256,986.69,D
1067.366,1067.781,D
1072.577,1073.139,D
1075.318,1076.501,D
1079.984,1080.575,D
1095.743,1096.711,D
1138.759,1139.304,D
1146.48,1151.945,D
1155.648,1156.138,D
1157.934,1164.368,D
1207.65,1213.705,D
1215.607,1230.804,D
1236.784,1237.218,D
1240.256,1240.842,D
1245.681,1254.301,D
1260.834,1261.407,D
1270.338,1272.071,D
1296.976,1297.543,D
1317.348,1318.226,D
1378.113,1378.602,D
1484.784,1485.449,D
1573.104,1574.237,D
1578.076,1581.106,D
1633.68,1641.442,D
1656.56,1656.985,D
1658.384,1658.799,D
1680.909,1694.368,D
1697.669,1708.163,D
1758.114,1758.52,D
1768.464,1772.146,D
1810.208,1810.708,D
1821.677,1822.157,D
1879.546,1880.017,D
1884.112,1885.926,D
2008.102,2014.108,D
2034.57,2035.143,D
2059.771,2061.732,D
2196.115,2196.633,D
2214.633,2215.224,D
2440.256,2441.699,D
2476.219,2477.263,D
2479.636,2480.384,D
2578.481,2579.2,D
2736.588,2737.234,D
2750.335,2750.96,D
2752.528,2755.145,D
2760.736,2769.297,D
