3.77,6.261,A
11.995,14.128,A
19.456,38.974,A
39.796,77.088,A
78.096,80.504,A
81.872,106.576,A
107.616,151.584,A
152.672,161.568,A
163.664,164.016,A
166.432,167.296,A
172.176,193.611,A
195.872,198.224,A
200.032,207.632,A
208.448,209.584,A
212.496,213.514,A
216.16,222.155,A
224.208,225.817,A
261.968,263.76,A
269.499,272.416,A
430.608,451.824,A
478.925,479.673,A
489.792,490.608,A
504.064,505.276,A
536.144,536.544,A
538.144,541.008,A
558.288,566.224,A
567.28,568.288,A
576.128,577.053,A
578.822,579.771,A
584.384,584.688,A
591.55,592.206,A
662.992,665.289,A
666.448,667.536,A
669.36,670.654,A
678.08,682.96,A
687.579,689.68,A
694.704,695.104,A
696.816,697.312,A
699.2,702.256,A
723.872,724.678,A
728.576,734.99,A
746.192,749.792,A
751.136,762.56,A
763.6,766.0,A
770.336,770.944,A
786.448,788.8,A
843.664,844.416,A
854.018,855.39,A
865.845,867.085,A
886.895,887.669,A
933.28,933.856,A
935.36,938.064,A
951.376,952.183,A
959.368,960.184,A
975.504,981.456,A
1000.848,1003.776,A
1014.441,1014.954,A
1018.308,1023.616,A
1029.024,1030.335,A
1035.424,1036.096,A
1056.014,1056.94,A
1067.28,1068.32,A
1101.344,1102.176,A
1219.168,1219.74,A
1295.456,1295.856,A
1297.12,1297.376,A
1298.432,1300.007,A
1303.056,1312.736,A
1314.288,1343.486,A
1344.384,1371.168,A
1372.88,1379.408,A
1388.192,1388.56,A
1398.656,1399.408,A
1409.83,1410.672,A
1422.517,1426.192,A
1428.08,1432.192,A
1434.448,1436.804,A
1441.36,1442.007,A
1499.72,1500.576,A
1506.784,1507.728,A
1521.531,1522.32,A
1524.784,1526.016,A
1529.76,1530.384,A
1531.628,1533.856,A
1535.136,1537.472,A
1538.596,1541.648,A
1571.123,1571.855,A
1587.312,1587.886,A
1590.288,1591.504,A
1594.176,1599.984,A
1602.448,1603.125,A
1606.352,1612.032,A
1613.936,1616.64,A
1624.144,1624.576,A
1630.44,1634.208,A
1671.824,1672.506,A
1674.515,1683.36,A
1685.472,1687.984,A
1696.72,1697.282,A
1699.847,1702.192,A
1704.032,1741.41,A
1742.592,1744.272,A
1749.744,1751.292,A
1756.56,1757.168,A
1764.16,1766.144,A
1774.176,1782.591,A
1790.017,1792.144,A
1793.328,1794.048,A
1797.712,1801.856,A
1803.328,1804.632,A
1806.864,1809.808,A
1828.78,1831.074,A
1837.68,1838.144,A
1856.576,1858.64,A
1863.28,1863.856,A
1868.512,1868.928,A
1894.65,1895.536,A
1904.272,1935.699,A
1939.248,1946.376,A
1951.456,1952.336,A
1956.742,1961.376,A
1964.048,1966.528,A
1979.283,1979.704,A
1985.552,1987.12,A
1988.112,1988.912,A
1995.328,2031.296,A
2032.816,2036.544,A
2037.728,2061.456,A
2066.281,2077.376,A
2083.133,2084.059,A
2086.375,2106.448,A
2109.84,2111.536,A
2116.336,2116.864,A
2121.024,2121.504,A
78.245,79.701,B
164.464,171.952,B
177.008,177.52,B
237.771,240.352,B
421.12,424.491,B
430.632,431.196,B
489.49,491.976,B
579.368,579.839,B
604.117,620.0,B
661.868,673.494,B
772.704,775.552,B
782.448,788.463,B
789.232,793.632,B
1071.312,1071.872,B
1099.136,1113.648,B
1115.904,1138.96,B
1141.728,1164.432,B
1165.696,1190.08,B
1192.224,1202.864,B
