  <Transcript StartTime="0.0" EndTime="3421.928">
    <Segment StartTime="0.000" EndTime="1.000" Participant="me001">
    <Segment StartTime="0.517" EndTime="0.929" Participant="fe008">
    <Segment StartTime="0.666" EndTime="2.251" Participant="me011">
    <Segment StartTime="0.760" EndTime="1.496" Participant="me013">
    <Segment StartTime="1.540" EndTime="2.042" Participant="me001">
    <Segment StartTime="2.042" EndTime="2.674" Participant="me001">
    <Segment StartTime="2.385" EndTime="5.060" Participant="me013">
    <Segment StartTime="2.674" EndTime="3.660" Participant="me001">
    <Segment StartTime="3.921" EndTime="5.504" Participant="fe008">
    <Segment StartTime="4.190" EndTime="5.203" Participant="me011">
    <Segment StartTime="5.590" EndTime="5.952" Participant="me013">
    <Segment StartTime="5.710" EndTime="5.994" Participant="me001">
    <Segment StartTime="5.820" EndTime="6.852" Participant="mn017">
    <Segment StartTime="5.952" EndTime="7.790" Participant="me013">
    <Segment StartTime="6.407" EndTime="7.382" Participant="fe008">
    <Segment StartTime="6.852" EndTime="8.120" Participant="mn017">
    <Segment StartTime="7.270" EndTime="9.090" Participant="fe016">
    <Segment StartTime="8.429" EndTime="8.809" Participant="me011">
    <Segment StartTime="8.809" EndTime="12.845" Participant="me011">
    <Segment StartTime="9.500" EndTime="11.290" Participant="fe016">
    <Segment StartTime="12.845" EndTime="14.890" Participant="me011">
    <Segment StartTime="13.980" EndTime="15.400" Participant="fe016">
    <Segment StartTime="14.890" EndTime="15.331" Participant="me011">
    <Segment StartTime="15.331" EndTime="19.563" Participant="me011">
    <Segment StartTime="19.410" EndTime="20.460" Participant="fe016">
    <Segment StartTime="19.563" EndTime="20.740" Participant="me011">
    <Segment StartTime="19.850" EndTime="24.180" Participant="me018">
    <Segment StartTime="22.550" EndTime="23.640" Participant="me011">
    <Segment StartTime="24.739" EndTime="25.896" Participant="me018">
    <Segment StartTime="24.810" EndTime="26.870" Participant="fe016">
    <Segment StartTime="27.306" EndTime="27.789" Participant="me013">
    <Segment StartTime="27.515" EndTime="28.273" Participant="fe016">
    <Segment StartTime="27.880" EndTime="30.849" Participant="me011">
    <Segment StartTime="28.273" EndTime="30.960" Participant="fe016">
    <Segment StartTime="30.849" EndTime="31.708" Participant="me011">
    <Segment StartTime="31.287" EndTime="32.926" Participant="me013">
    <Segment StartTime="31.708" EndTime="36.294" Participant="me011">
    <Segment StartTime="36.294" EndTime="36.536" Participant="me011">
    <Segment StartTime="36.536" EndTime="38.352" Participant="me011">
    <Segment StartTime="38.352" EndTime="40.175" Participant="me011">
    <Segment StartTime="40.619" EndTime="44.180" Participant="fe016">
    <Segment StartTime="44.594" EndTime="45.070" Participant="me013">
    <Segment StartTime="44.931" EndTime="45.780" Participant="me011">
    <Segment StartTime="45.070" EndTime="51.700" Participant="me018">
    <Segment StartTime="48.387" EndTime="48.813" Participant="fe016">
    <Segment StartTime="51.911" EndTime="55.940" Participant="me018">
    <Segment StartTime="53.240" EndTime="54.730" Participant="fe016">
    <Segment StartTime="54.590" EndTime="55.260" Participant="me001">
    <Segment StartTime="56.278" EndTime="57.055" Participant="fe016">
    <Segment StartTime="58.049" EndTime="66.305" Participant="me013">
    <Segment StartTime="66.600" EndTime="67.390" Participant="me011">
    <Segment StartTime="66.632" EndTime="67.627" Participant="me013">
    <Segment StartTime="67.360" EndTime="68.030" Participant="me001">
    <Segment StartTime="67.490" EndTime="69.180" Participant="fe008">
    <Segment StartTime="67.627" EndTime="70.240" Participant="me013">
    <Segment StartTime="69.050" EndTime="69.787" Participant="fe016">
    <Segment StartTime="69.220" EndTime="70.360" Participant="fe008">
    <Segment StartTime="69.787" EndTime="71.670" Participant="fe016">
    <Segment StartTime="70.900" EndTime="72.920" Participant="me013">
    <Segment StartTime="73.469" EndTime="75.780" Participant="me018">
    <Segment StartTime="75.640" EndTime="76.822" Participant="me013">
    <Segment StartTime="76.210" EndTime="81.370" Participant="me018">
    <Segment StartTime="80.930" EndTime="82.987" Participant="fe008">
    <Segment StartTime="80.953" EndTime="81.490" Participant="me013">
    <Segment StartTime="81.370" EndTime="85.160" Participant="fe016">
    <Segment StartTime="81.370" EndTime="82.561" Participant="me018">
    <Segment StartTime="84.043" EndTime="85.790" Participant="me018">
    <Segment StartTime="84.175" EndTime="87.300" Participant="me011">
    <Segment StartTime="84.196" EndTime="84.925" Participant="me013">
    <Segment StartTime="84.925" EndTime="88.573" Participant="me013">
    <Segment StartTime="85.790" EndTime="86.560" Participant="me018">
    <Segment StartTime="86.695" EndTime="88.230" Participant="fe016">
    <Segment StartTime="87.610" EndTime="92.090" Participant="me018">
    <Segment StartTime="87.751" EndTime="88.790" Participant="me001">
    <Segment StartTime="88.114" EndTime="90.184" Participant="me011">
    <Segment StartTime="90.184" EndTime="91.560" Participant="me011">
    <Segment StartTime="90.624" EndTime="91.972" Participant="me013">
