  <Transcript StartTime="0.0" EndTime="4022.261">
    <Segment StartTime="1.149" EndTime="2.102" Participant="me013">
    <Segment StartTime="3.570" EndTime="4.475" Participant="me013">
    <Segment StartTime="3.838" EndTime="4.711" Participant="me018">
    <Segment StartTime="4.752" EndTime="5.279" Participant="mn005">
    <Segment StartTime="4.780" EndTime="6.227" Participant="me013">
    <Segment StartTime="5.462" EndTime="6.197" CloseMic="false">
    <Segment StartTime="6.940" EndTime="14.027" Participant="me013">
    <Segment StartTime="7.574" EndTime="8.504" Participant="mn005">
    <Segment StartTime="7.850" EndTime="12.975" Participant="me001">
    <Segment StartTime="8.504" EndTime="10.082" Participant="mn005">
    <Segment StartTime="8.521" EndTime="10.145" Participant="fe016">
    <Segment StartTime="12.360" EndTime="14.370" Participant="fe016">
    <Segment StartTime="12.439" EndTime="13.564" Participant="mn005">
    <Segment StartTime="12.469" EndTime="13.602" Participant="me011">
    <Segment StartTime="14.027" EndTime="14.939" Participant="me013">
    <Segment StartTime="14.939" EndTime="18.840" Participant="me013">
    <Segment StartTime="16.770" EndTime="19.040" Participant="me011">
    <Segment StartTime="17.499" EndTime="17.929" Participant="me018">
    <Segment StartTime="18.329" EndTime="20.006" Participant="fe008">
    <Segment StartTime="19.040" EndTime="21.210" Participant="me011">
    <Segment StartTime="21.550" EndTime="22.167" Participant="fe008">
    <Segment StartTime="22.080" EndTime="23.109" Participant="me011">
    <Segment StartTime="22.369" EndTime="22.748" Participant="mn005">
    <Segment StartTime="22.630" EndTime="25.061" Participant="mn014">
    <Segment StartTime="22.738" EndTime="23.524" Participant="me013">
    <Segment StartTime="22.747" EndTime="23.333" Participant="me001">
    <Segment StartTime="23.063" EndTime="23.711" Participant="mn005">
    <Segment StartTime="23.800" EndTime="24.466" Participant="me001">
    <Segment StartTime="23.919" EndTime="29.161" Participant="me013">
    <Segment StartTime="24.206" EndTime="25.130" Participant="mn005">
    <Segment StartTime="26.160" EndTime="27.260" Participant="me001">
    <Segment StartTime="26.597" EndTime="27.590" Participant="mn005">
    <Segment StartTime="27.043" EndTime="27.930" Participant="mn014">
    <Segment StartTime="27.710" EndTime="28.410" Participant="me001">
    <Segment StartTime="28.780" EndTime="29.700" Participant="mn005">
    <Segment StartTime="29.510" EndTime="35.710" Participant="fe016">
    <Segment StartTime="32.450" EndTime="32.880" Participant="mn005">
    <Segment StartTime="33.680" EndTime="35.230" Participant="me001">
    <Segment StartTime="36.547" EndTime="42.020" Participant="fe016">
    <Segment StartTime="43.210" EndTime="44.700" Participant="me011">
    <Segment StartTime="43.251" EndTime="48.180" Participant="me013">
    <Segment StartTime="47.599" EndTime="48.709" Participant="fe016">
    <Segment StartTime="48.180" EndTime="54.943" Participant="me013">
    <Segment StartTime="54.310" EndTime="59.706" Participant="fe008">
    <Segment StartTime="59.975" EndTime="63.799" Participant="fe008">
    <Segment StartTime="62.970" EndTime="63.634" Participant="me018">
    <Segment StartTime="63.270" EndTime="70.240" Participant="me013">
    <Segment StartTime="64.240" EndTime="64.732" Participant="fe008">
    <Segment StartTime="67.661" EndTime="68.023" Participant="fe008">
    <Segment StartTime="70.114" EndTime="70.788" Participant="me018">
    <Segment StartTime="70.240" EndTime="70.769" Participant="me013">
    <Segment StartTime="71.132" EndTime="72.914" Participant="me001">
    <Segment StartTime="71.140" EndTime="75.620" Participant="me013">
    <Segment StartTime="72.900" EndTime="73.275" Participant="fe008">
    <Segment StartTime="76.090" EndTime="77.072" Participant="me013">
    <Segment StartTime="78.057" EndTime="88.540" Participant="me013">
    <Segment StartTime="84.030" EndTime="86.100" Participant="me001">
    <Segment StartTime="85.096" EndTime="86.312" Participant="fe008">
    <Segment StartTime="89.580" EndTime="90.780" Participant="me013">
    <Segment StartTime="93.060" EndTime="95.105" Participant="me013">
    <Segment StartTime="97.690" EndTime="98.814" Participant="me013">
    <Segment StartTime="98.978" EndTime="107.362" Participant="fe016">
    <Segment StartTime="105.880" EndTime="108.240" Participant="me011">
    <Segment StartTime="106.011" EndTime="108.545" Participant="me013">
    <Segment StartTime="106.401" EndTime="106.971" Participant="mn014">
    <Segment StartTime="106.457" EndTime="108.340" Participant="mn005">
    <Segment StartTime="106.720" EndTime="108.080" Participant="me001">
    <Segment StartTime="107.500" EndTime="108.990" Participant="fe016">
    <Segment StartTime="107.712" EndTime="108.120" Participant="me018">
    <Segment StartTime="109.670" EndTime="119.442" Participant="fe016">
    <Segment StartTime="120.640" EndTime="121.620" Participant="me013">
    <Segment StartTime="121.371" EndTime="123.770" Participant="me011">
    <Segment StartTime="123.440" EndTime="125.231" Participant="me013">
    <Segment StartTime="125.052" EndTime="128.665" Participant="me018">
    <Segment StartTime="129.197" EndTime="133.630" Participant="mn014">
    <Segment StartTime="129.708" EndTime="130.341" Participant="me018">
    <Segment StartTime="133.653" EndTime="134.207" Participant="me013">
    <Segment StartTime="134.540" EndTime="139.877" Participant="me013">
    <Segment StartTime="139.410" EndTime="152.216" Participant="fe008">
    <Segment StartTime="151.748" EndTime="153.990" Participant="me018">
    <Segment StartTime="153.647" EndTime="155.596" Participant="me013">
    <Segment StartTime="154.590" EndTime="155.918" Participant="fe008">
    <Segment StartTime="155.819" EndTime="156.214" Participant="me013">
    <Segment StartTime="156.411" EndTime="158.942" Participant="me013">
    <Segment StartTime="158.942" EndTime="159.623" Participant="me013">
    <Segment StartTime="160.123" EndTime="163.575" Participant="me013">
    <Segment StartTime="161.444" EndTime="161.859" Participant="fe008">
    <Segment StartTime="164.100" EndTime="172.931" Participant="me013">
    <Segment StartTime="173.330" EndTime="177.239" Participant="me013">
    <Segment StartTime="174.250" EndTime="175.010" Participant="mn005">
    <Segment StartTime="178.050" EndTime="179.922" Participant="me013">
    <Segment StartTime="178.151" EndTime="179.251" Participant="fe016">
