  <Transcript StartTime="0.0" EndTime="3267.963">
    <Segment StartTime="2.235" EndTime="4.586" Participant="mn014">
    <Segment StartTime="2.343" EndTime="3.524" Participant="me011">
    <Segment StartTime="2.350" EndTime="4.050" Participant="mn005">
    <Segment StartTime="2.369" EndTime="2.747" Participant="me018">
    <Segment StartTime="3.524" EndTime="5.574" Participant="me011">
    <Segment StartTime="4.668" EndTime="5.412" Participant="me013">
    <Segment StartTime="5.412" EndTime="7.324" Participant="me013">
    <Segment StartTime="5.493" EndTime="14.900" Participant="fe008">
    <Segment StartTime="6.489" EndTime="8.169" Participant="me011">
    <Segment StartTime="7.243" EndTime="8.601" Participant="mn005">
    <Segment StartTime="8.169" EndTime="12.003" Participant="me011">
    <Segment StartTime="10.043" EndTime="11.178" CloseMic="false">
    <Segment StartTime="11.490" EndTime="13.480" Participant="me013">
    <Segment StartTime="13.491" EndTime="14.091" Participant="me011">
    <Segment StartTime="14.091" EndTime="18.130" Participant="me011">
    <Segment StartTime="14.405" EndTime="17.203" Participant="fe008" CloseMic="false">
    <Segment StartTime="14.459" EndTime="15.109" Participant="me018">
    <Segment StartTime="14.480" EndTime="15.460" Participant="me013">
    <Segment StartTime="15.109" EndTime="17.070" Participant="me018">
    <Segment StartTime="16.183" EndTime="17.071" Participant="me013">
    <Segment StartTime="16.236" EndTime="17.389" Participant="mn005">
    <Segment StartTime="16.819" EndTime="19.351" Participant="mn017">
    <Segment StartTime="17.348" EndTime="25.480" Participant="fe008">
    <Segment StartTime="17.516" EndTime="19.179" Participant="me013">
    <Segment StartTime="18.880" EndTime="19.554" Participant="me018">
    <Segment StartTime="18.930" EndTime="20.630" Participant="me011">
    <Segment StartTime="19.351" EndTime="24.791" Participant="mn017">
    <Segment StartTime="19.950" EndTime="23.207" Participant="me013">
    <Segment StartTime="20.226" EndTime="21.130" Participant="mn014">
    <Segment StartTime="20.346" EndTime="22.396" Participant="me018">
    <Segment StartTime="20.422" EndTime="21.949" Participant="mn005">
    <Segment StartTime="23.484" EndTime="24.908" Participant="me013">
    <Segment StartTime="25.020" EndTime="26.631" Participant="me011">
    <Segment StartTime="26.072" EndTime="29.802" Participant="fe008">
    <Segment StartTime="27.875" EndTime="30.501" Participant="me013">
    <Segment StartTime="30.138" EndTime="35.040" Participant="fe008">
    <Segment StartTime="31.301" EndTime="31.657" Participant="mn017">
    <Segment StartTime="32.000" EndTime="36.987" Participant="me013">
    <Segment StartTime="32.359" EndTime="35.310" Participant="me011">
    <Segment StartTime="36.480" EndTime="36.914" Participant="fe008">
    <Segment StartTime="36.562" EndTime="39.289" Participant="mn017">
    <Segment StartTime="37.080" EndTime="37.750" Participant="mn005">
    <Segment StartTime="37.848" EndTime="41.227" Participant="fe008">
    <Segment StartTime="40.122" EndTime="42.060" Participant="me018">
    <Segment StartTime="41.480" EndTime="41.954" Participant="me013">
    <Segment StartTime="41.760" EndTime="47.429" Participant="fe008">
