  <Transcript StartTime="0.0" EndTime="2997.123">
    <Segment StartTime="0.000" EndTime="0.410" Participant="me013">
    <Segment StartTime="0.410" EndTime="0.967" Participant="me013">
    <Segment StartTime="0.505" EndTime="0.999" Participant="fe016">
    <Segment StartTime="0.967" EndTime="1.404" Participant="me013">
    <Segment StartTime="0.999" EndTime="2.271" Participant="fe016">
    <Segment StartTime="1.756" EndTime="4.466" Participant="me013">
    <Segment StartTime="3.995" EndTime="4.636" Participant="fe016">
    <Segment StartTime="4.466" EndTime="5.633" Participant="me013">
    <Segment StartTime="5.633" EndTime="6.500" Participant="me013">
    <Segment StartTime="6.500" EndTime="7.887" Participant="me013">
    <Segment StartTime="7.887" EndTime="9.507" Participant="me013">
    <Segment StartTime="9.507" EndTime="12.261" Participant="me013">
    <Segment StartTime="10.569" EndTime="11.061" Participant="fe016">
    <Segment StartTime="12.658" EndTime="15.767" Participant="me013">
    <Segment StartTime="14.124" EndTime="14.791" Participant="mn005">
    <Segment StartTime="15.767" EndTime="16.280" Participant="me013">
    <Segment StartTime="16.280" EndTime="18.940" Participant="me013">
    <Segment StartTime="19.127" EndTime="19.630" Participant="mn005">
    <Segment StartTime="19.377" EndTime="19.702" Participant="me013">
    <Segment StartTime="19.968" EndTime="24.780" Participant="me013">
    <Segment StartTime="20.420" EndTime="21.682" Participant="mn005">
    <Segment StartTime="20.623" EndTime="21.682" CloseMic="false">
    <Segment StartTime="22.202" EndTime="24.363" Participant="mn005">
    <Segment StartTime="24.780" EndTime="25.370" Participant="me013">
    <Segment StartTime="25.370" EndTime="28.818" Participant="me013">
    <Segment StartTime="28.972" EndTime="33.480" Participant="me013">
    <Segment StartTime="33.480" EndTime="33.870" Participant="me013">
    <Segment StartTime="33.870" EndTime="35.508" Participant="me013">
    <Segment StartTime="35.121" EndTime="38.092" Participant="me011">
    <Segment StartTime="35.382" EndTime="37.536" Participant="mn005">
    <Segment StartTime="35.508" EndTime="37.534" Participant="me013">
    <Segment StartTime="35.546" EndTime="37.375" Participant="fe016">
    <Segment StartTime="37.534" EndTime="37.806" Participant="me013">
    <Segment StartTime="38.036" EndTime="39.224" Participant="mn005">
    <Segment StartTime="38.092" EndTime="40.773" Participant="me011">
    <Segment StartTime="40.161" EndTime="40.852" Participant="fe016">
    <Segment StartTime="40.773" EndTime="42.644" Participant="me011">
    <Segment StartTime="40.852" EndTime="42.750" Participant="fe016">
    <Segment StartTime="40.898" EndTime="42.745" Participant="mn005">
    <Segment StartTime="41.200" EndTime="43.237" Participant="me013">
    <Segment StartTime="43.155" EndTime="45.431" Participant="me011">
    <Segment StartTime="43.237" EndTime="45.317" Participant="me013">
    <Segment StartTime="44.327" EndTime="46.061" Participant="fe016">
    <Segment StartTime="45.317" EndTime="45.990" Participant="me013">
    <Segment StartTime="45.771" EndTime="47.011" Participant="mn005">
    <Segment StartTime="45.990" EndTime="46.972" Participant="me013">
    <Segment StartTime="45.996" EndTime="46.860" Participant="me011">
    <Segment StartTime="46.061" EndTime="46.860" Participant="fe016">
    <Segment StartTime="47.750" EndTime="49.320" Participant="me011">
    <Segment StartTime="49.850" EndTime="51.580" Participant="me011">
    <Segment StartTime="51.405" EndTime="51.667" Participant="me013">
    <Segment StartTime="51.580" EndTime="53.010" Participant="me011">
    <Segment StartTime="51.667" EndTime="53.010" Participant="me013">
    <Segment StartTime="52.310" EndTime="53.230" Participant="mn005">
    <Segment StartTime="53.450" EndTime="53.858" Participant="me011">
    <Segment StartTime="53.681" EndTime="56.093" Participant="me013">
    <Segment StartTime="56.033" EndTime="56.550" Participant="me011">
    <Segment StartTime="56.970" EndTime="58.826" Participant="me013">
    <Segment StartTime="58.826" EndTime="59.350" Participant="me013">
    <Segment StartTime="59.350" EndTime="63.306" Participant="me013">
    <Segment StartTime="63.306" EndTime="65.633" Participant="me013">
    <Segment StartTime="66.211" EndTime="69.638" Participant="me013">
    <Segment StartTime="69.638" EndTime="70.300" Participant="me013">
    <Segment StartTime="70.300" EndTime="70.960" Participant="me013">
    <Segment StartTime="70.960" EndTime="71.776" Participant="me013">
    <Segment StartTime="71.776" EndTime="74.022" Participant="me013">
