  <Transcript StartTime="0.0" EndTime="3312.331">
    <Segment StartTime="0.319" EndTime="1.395" Participant="me011">
    <Segment StartTime="5.340" EndTime="5.619" Participant="me011">
    <Segment StartTime="5.619" EndTime="8.866" Participant="me011">
    <Segment StartTime="8.866" EndTime="9.723" Participant="me011">
    <Segment StartTime="9.723" EndTime="11.773" Participant="me011">
    <Segment StartTime="12.572" EndTime="13.777" Participant="me011">
    <Segment StartTime="14.316" EndTime="15.623" Participant="me011">
    <Segment StartTime="15.996" EndTime="16.649" Participant="me013">
    <Segment StartTime="16.878" EndTime="21.279" Participant="me013">
    <Segment StartTime="20.524" EndTime="22.561" Participant="me011">
    <Segment StartTime="24.711" EndTime="25.424" Participant="me013">
    <Segment StartTime="24.843" EndTime="31.054" Participant="me011">
    <Segment StartTime="26.730" EndTime="30.180" Participant="me013">
    <Segment StartTime="28.028" EndTime="28.932" Participant="mn014">
    <Segment StartTime="31.054" EndTime="33.405" Participant="me011">
    <Segment StartTime="33.732" EndTime="36.290" Participant="me011">
    <Segment StartTime="34.835" EndTime="35.177" Participant="fe008">
    <Segment StartTime="35.780" EndTime="36.701" Participant="me018">
    <Segment StartTime="36.613" EndTime="38.699" Participant="fe008">
    <Segment StartTime="37.505" EndTime="37.928" Participant="me018">
    <Segment StartTime="37.617" EndTime="38.362" Participant="me011">
    <Segment StartTime="38.362" EndTime="38.842" Participant="me011">
    <Segment StartTime="38.842" EndTime="40.919" Participant="me011">
    <Segment StartTime="40.982" EndTime="43.209" Participant="me011">
    <Segment StartTime="43.810" EndTime="47.633" Participant="me011">
    <Segment StartTime="47.633" EndTime="48.178" Participant="me011">
    <Segment StartTime="48.178" EndTime="48.942" Participant="me011">
    <Segment StartTime="49.175" EndTime="51.323" Participant="me011">
    <Segment StartTime="52.002" EndTime="53.083" Participant="me013">
    <Segment StartTime="53.083" EndTime="58.310" Participant="me013">
    <Segment StartTime="56.889" EndTime="57.309" Participant="me011">
    <Segment StartTime="59.615" EndTime="61.636" Participant="me011">
    <Segment StartTime="62.228" EndTime="65.150" Participant="me011">
