  <Transcript StartTime="0.0" EndTime="2692.958">
    <Segment StartTime="0.000" EndTime="0.351" Participant="me013">
    <Segment StartTime="0.427" EndTime="1.164" Participant="me011">
    <Segment StartTime="1.711" EndTime="6.785" Participant="me011">
    <Segment StartTime="7.462" EndTime="10.057" Participant="me011">
    <Segment StartTime="10.057" EndTime="10.914" Participant="me011">
    <Segment StartTime="10.566" EndTime="12.539" Participant="me013">
    <Segment StartTime="10.914" EndTime="11.678" Participant="me011">
    <Segment StartTime="11.431" EndTime="13.353" Participant="mn017">
    <Segment StartTime="11.678" EndTime="12.987" Participant="me011">
    <Segment StartTime="12.277" EndTime="13.310" Participant="mn014">
    <Segment StartTime="13.845" EndTime="18.753" Participant="me011">
    <Segment StartTime="18.930" EndTime="22.200" Participant="me018">
    <Segment StartTime="21.621" EndTime="22.860" Participant="mn014">
    <Segment StartTime="22.860" EndTime="24.112" Participant="mn014">
    <Segment StartTime="22.880" EndTime="26.497" Participant="me018">
    <Segment StartTime="24.145" EndTime="25.454" Participant="mn017">
    <Segment StartTime="26.786" EndTime="29.360" Participant="mn017">
    <Segment StartTime="27.050" EndTime="28.539" Participant="me018">
    <Segment StartTime="27.570" EndTime="29.240" Participant="mn014">
    <Segment StartTime="28.851" EndTime="29.446" Participant="me011">
    <Segment StartTime="29.390" EndTime="34.484" Participant="me018">
    <Segment StartTime="34.967" EndTime="36.439" Participant="me018">
    <Segment StartTime="35.017" EndTime="36.022" Participant="me001">
    <Segment StartTime="37.120" EndTime="37.890" Participant="me018">
    <Segment StartTime="37.120" EndTime="38.180" Participant="me011">
    <Segment StartTime="39.240" EndTime="41.379" Participant="me018">
    <Segment StartTime="41.780" EndTime="42.787" Participant="me018">
    <Segment StartTime="43.210" EndTime="47.269" Participant="me018">
    <Segment StartTime="47.860" EndTime="48.401" Participant="me018">
    <Segment StartTime="49.100" EndTime="50.196" Participant="me018">
    <Segment StartTime="50.240" EndTime="53.140" Participant="mn014">
    <Segment StartTime="50.503" EndTime="51.873" Participant="me018">
    <Segment StartTime="52.730" EndTime="56.616" Participant="me018">
    <Segment StartTime="52.759" EndTime="53.282" Participant="mn017">
    <Segment StartTime="56.570" EndTime="58.190" Participant="me001">
