  <Transcript StartTime="0.0" EndTime="3603.427">
    <Segment StartTime="0.000" EndTime="0.298" Participant="fe016">
    <Segment StartTime="0.000" EndTime="0.353" Participant="mn005">
    <Segment StartTime="0.278" EndTime="0.557" Participant="me013">
    <Segment StartTime="0.298" EndTime="0.749" Participant="fe016">
    <Segment StartTime="0.459" EndTime="1.300" Participant="mn014">
    <Segment StartTime="0.749" EndTime="1.671" Participant="fe016">
    <Segment StartTime="1.056" EndTime="1.287" Participant="me013">
    <Segment StartTime="1.232" EndTime="1.782" Participant="mn005">
    <Segment StartTime="1.643" EndTime="3.092" Participant="me013">
    <Segment StartTime="2.832" EndTime="4.293" Participant="fe016">
    <Segment StartTime="3.390" EndTime="4.702" Participant="me013">
    <Segment StartTime="4.618" EndTime="5.212" Participant="me018">
    <Segment StartTime="4.702" EndTime="5.700" Participant="me013">
    <Segment StartTime="5.212" EndTime="7.074" Participant="me018">
    <Segment StartTime="5.367" EndTime="6.722" Participant="me011">
    <Segment StartTime="5.700" EndTime="6.043" Participant="me013">
    <Segment StartTime="6.043" EndTime="9.108" Participant="me013">
    <Segment StartTime="6.078" EndTime="6.755" Participant="fe016">
    <Segment StartTime="6.722" EndTime="9.124" Participant="me011">
    <Segment StartTime="7.074" EndTime="7.940" Participant="me018">
    <Segment StartTime="9.124" EndTime="9.967" Participant="me011">
    <Segment StartTime="9.967" EndTime="10.879" Participant="me011">
    <Segment StartTime="10.879" EndTime="12.357" Participant="me011">
    <Segment StartTime="12.145" EndTime="12.766" Participant="fe008">
    <Segment StartTime="12.182" EndTime="14.323" Participant="me018">
    <Segment StartTime="12.357" EndTime="14.323" Participant="me011">
    <Segment StartTime="12.637" EndTime="13.051" Participant="me013">
    <Segment StartTime="13.848" EndTime="14.323" Participant="me013">
    <Segment StartTime="13.951" EndTime="14.372" Participant="fe016">
    <Segment StartTime="14.323" EndTime="17.124" Participant="me011">
    <Segment StartTime="16.404" EndTime="16.701" Participant="me013">
    <Segment StartTime="16.701" EndTime="18.333" Participant="me013">
    <Segment StartTime="18.670" EndTime="19.175" Participant="me011">
    <Segment StartTime="19.175" EndTime="19.936" Participant="me011">
    <Segment StartTime="19.936" EndTime="20.282" Participant="me013">
    <Segment StartTime="20.282" EndTime="22.802" Participant="me013">
    <Segment StartTime="22.108" EndTime="23.521" Participant="fe016">
    <Segment StartTime="22.802" EndTime="24.079" Participant="me013">
