  <Transcript StartTime="0.0" EndTime="4095.272">
    <Segment StartTime="0.000" EndTime="3.223" Participant="me018">
    <Segment StartTime="0.641" EndTime="1.711" Participant="fe016">
    <Segment StartTime="1.240" EndTime="2.206" Participant="me013">
    <Segment StartTime="1.376" EndTime="3.223" Participant="me011">
    <Segment StartTime="3.223" EndTime="3.765" Participant="me018">
    <Segment StartTime="3.432" EndTime="3.882" Participant="me013">
    <Segment StartTime="3.440" EndTime="4.696" Participant="me011">
    <Segment StartTime="3.765" EndTime="6.176" Participant="me018">
    <Segment StartTime="5.265" EndTime="6.030" Participant="me011">
    <Segment StartTime="6.099" EndTime="6.297" Participant="fe008">
    <Segment StartTime="6.297" EndTime="8.602" Participant="fe016">
    <Segment StartTime="6.297" EndTime="8.627" Participant="fe008">
    <Segment StartTime="8.627" EndTime="10.220" Participant="fe008">
    <Segment StartTime="10.220" EndTime="12.196" Participant="fe008">
    <Segment StartTime="10.367" EndTime="11.193" Participant="me018">
    <Segment StartTime="11.379" EndTime="12.090" Participant="mn005">
    <Segment StartTime="12.308" EndTime="13.712" Participant="fe016">
    <Segment StartTime="12.308" EndTime="12.907" Participant="me013">
    <Segment StartTime="12.907" EndTime="14.922" Participant="me013">
    <Segment StartTime="13.102" EndTime="14.053" Participant="me018">
    <Segment StartTime="14.922" EndTime="16.665" Participant="fe016">
    <Segment StartTime="16.987" EndTime="19.224" Participant="me013">
    <Segment StartTime="17.194" EndTime="19.104" Participant="me011">
    <Segment StartTime="18.390" EndTime="18.976" Participant="fe008">
    <Segment StartTime="19.224" EndTime="20.793" Participant="me013">
    <Segment StartTime="20.599" EndTime="22.503" Participant="me011">
    <Segment StartTime="20.793" EndTime="21.482" Participant="me013">
    <Segment StartTime="22.503" EndTime="23.853" Participant="me011">
    <Segment StartTime="23.366" EndTime="24.820" Participant="me013">
    <Segment StartTime="24.820" EndTime="27.676" Participant="me013">
    <Segment StartTime="27.676" EndTime="30.257" Participant="me013">
    <Segment StartTime="30.257" EndTime="32.722" Participant="me013">
    <Segment StartTime="32.722" EndTime="35.785" Participant="me013">
    <Segment StartTime="32.846" EndTime="33.822" Participant="mn005">
    <Segment StartTime="33.277" EndTime="34.149" Participant="me011">
    <Segment StartTime="35.785" EndTime="37.425" Participant="me013">
    <Segment StartTime="36.608" EndTime="37.174" Participant="me018">
    <Segment StartTime="37.425" EndTime="39.846" Participant="me013">
    <Segment StartTime="39.846" EndTime="43.079" Participant="me013">
    <Segment StartTime="43.079" EndTime="44.203" Participant="me013">
    <Segment StartTime="43.313" EndTime="45.129" Participant="mn005">
    <Segment StartTime="44.203" EndTime="46.050" Participant="me013">
    <Segment StartTime="46.050" EndTime="47.598" Participant="me013">
    <Segment StartTime="47.598" EndTime="49.422" Participant="me013">
    <Segment StartTime="49.422" EndTime="50.233" Participant="me013">
    <Segment StartTime="49.570" EndTime="50.370" Participant="mn005">
    <Segment StartTime="50.233" EndTime="50.921" Participant="me013">
    <Segment StartTime="52.476" EndTime="53.632" Participant="me013">
    <Segment StartTime="54.299" EndTime="55.314" Participant="me013">
    <Segment StartTime="55.833" EndTime="57.703" Participant="me013">
    <Segment StartTime="58.426" EndTime="61.705" Participant="me013">
    <Segment StartTime="61.705" EndTime="63.494" Participant="me013">
    <Segment StartTime="63.494" EndTime="65.433" Participant="me013">
    <Segment StartTime="65.433" EndTime="66.798" Participant="me013">
    <Segment StartTime="68.188" EndTime="69.264" Participant="me013">
    <Segment StartTime="69.264" EndTime="71.879" Participant="me013">
    <Segment StartTime="69.594" EndTime="70.491" Participant="fe008">
    <Segment StartTime="72.662" EndTime="73.552" Participant="me013">
    <Segment StartTime="73.552" EndTime="75.284" Participant="me013">
    <Segment StartTime="74.532" EndTime="75.284" Participant="me011">
    <Segment StartTime="75.284" EndTime="77.681" Participant="me011">
    <Segment StartTime="77.810" EndTime="85.496" Participant="me011">
    <Segment StartTime="85.496" EndTime="86.255" Participant="me011">
    <Segment StartTime="86.255" EndTime="90.689" Participant="me011">
    <Segment StartTime="90.689" EndTime="93.557" Participant="me011">
    <Segment StartTime="93.557" EndTime="95.094" Participant="me011">
    <Segment StartTime="95.094" EndTime="96.975" Participant="me011">
    <Segment StartTime="96.975" EndTime="97.417" Participant="me011">
    <Segment StartTime="97.417" EndTime="100.056" Participant="me011">
    <Segment StartTime="100.452" EndTime="104.291" Participant="me011">
    <Segment StartTime="105.016" EndTime="109.068" Participant="me011">
    <Segment StartTime="109.068" EndTime="111.443" Participant="me011">
    <Segment StartTime="111.690" EndTime="112.715" Participant="mn005">
    <Segment StartTime="112.040" EndTime="112.581" Participant="me011">
    <Segment StartTime="112.987" EndTime="115.616" Participant="me011">
    <Segment StartTime="115.881" EndTime="117.012" Participant="me011">
    <Segment StartTime="117.012" EndTime="118.584" Participant="me011">
    <Segment StartTime="118.584" EndTime="120.533" Participant="me011">
    <Segment StartTime="120.742" EndTime="123.619" Participant="me011">
    <Segment StartTime="123.619" EndTime="124.931" Participant="me011">
    <Segment StartTime="125.254" EndTime="128.172" Participant="me011">
    <Segment StartTime="128.847" EndTime="131.520" Participant="me011">
    <Segment StartTime="131.922" EndTime="133.333" Participant="me011">
    <Segment StartTime="133.333" EndTime="134.823" Participant="me011">
