  <Transcript StartTime="0.0" EndTime="2596.926">
    <Segment StartTime="1.009" EndTime="2.057" Participant="me018">
    <Segment StartTime="2.472" EndTime="4.055" Participant="me013">
    <Segment StartTime="4.411" EndTime="7.467" Participant="me013">
    <Segment StartTime="8.000" EndTime="12.377" Participant="me013">
    <Segment StartTime="13.567" EndTime="15.448" Participant="mn017">
    <Segment StartTime="14.696" EndTime="15.430" Participant="me013">
    <Segment StartTime="15.430" EndTime="18.323" Participant="me013">
    <Segment StartTime="15.448" EndTime="19.068" Participant="mn017">
    <Segment StartTime="18.875" EndTime="24.860" Participant="me013">
    <Segment StartTime="23.340" EndTime="26.188" Participant="mn017">
    <Segment StartTime="26.820" EndTime="28.900" Participant="mn017">
    <Segment StartTime="29.112" EndTime="31.648" Participant="mn017">
    <Segment StartTime="31.478" EndTime="31.834" Participant="me018">
    <Segment StartTime="32.202" EndTime="33.830" Participant="mn017">
    <Segment StartTime="33.700" EndTime="34.670" Participant="me013">
    <Segment StartTime="35.210" EndTime="35.756" Participant="me013">
    <Segment StartTime="35.215" EndTime="38.355" Participant="mn017">
    <Segment StartTime="37.535" EndTime="43.334" Participant="me013">
    <Segment StartTime="43.941" EndTime="45.545" Participant="me013">
    <Segment StartTime="45.527" EndTime="46.081" Participant="mn017">
    <Segment StartTime="45.921" EndTime="48.244" Participant="me013">
    <Segment StartTime="48.817" EndTime="55.573" Participant="me013">
    <Segment StartTime="56.028" EndTime="59.129" Participant="me013">
    <Segment StartTime="59.220" EndTime="59.747" Participant="mn017">
    <Segment StartTime="59.920" EndTime="62.375" Participant="me013">
    <Segment StartTime="62.572" EndTime="66.034" Participant="me013">
    <Segment StartTime="66.333" EndTime="68.670" Participant="me013">
    <Segment StartTime="69.000" EndTime="73.442" Participant="me013">
    <Segment StartTime="74.050" EndTime="79.494" Participant="me013">
    <Segment StartTime="79.909" EndTime="81.392" Participant="me013">
    <Segment StartTime="80.150" EndTime="81.124" Participant="mn017">
    <Segment StartTime="83.180" EndTime="84.072" Participant="mn017">
    <Segment StartTime="83.449" EndTime="85.816" Participant="me013">
    <Segment StartTime="87.310" EndTime="88.206" Participant="mn017">
    <Segment StartTime="88.839" EndTime="89.570" Participant="mn017">
    <Segment StartTime="90.376" EndTime="91.426" Participant="mn017">
    <Segment StartTime="92.055" EndTime="92.649" Participant="me013">
    <Segment StartTime="92.280" EndTime="93.593" Participant="mn017">
    <Segment StartTime="94.659" EndTime="98.439" Participant="mn017">
    <Segment StartTime="98.436" EndTime="99.170" Participant="me018">
    <Segment StartTime="98.784" EndTime="100.299" Participant="mn017">
    <Segment StartTime="101.019" EndTime="107.703" Participant="me013">
    <Segment StartTime="107.344" EndTime="108.741" Participant="mn017">
    <Segment StartTime="110.978" EndTime="113.274" Participant="mn017">
    <Segment StartTime="113.274" EndTime="115.117" Participant="mn017">
    <Segment StartTime="113.470" EndTime="113.846" Participant="me013">
    <Segment StartTime="115.765" EndTime="118.449" Participant="me013">
    <Segment StartTime="119.246" EndTime="123.316" Participant="me013">
    <Segment StartTime="123.827" EndTime="125.554" Participant="me013">
    <Segment StartTime="125.930" EndTime="127.899" Participant="mn017">
    <Segment StartTime="128.445" EndTime="130.332" Participant="mn017">
    <Segment StartTime="130.332" EndTime="132.800" Participant="mn017">
    <Segment StartTime="133.757" EndTime="134.980" Participant="mn017">
    <Segment StartTime="135.840" EndTime="138.145" Participant="mn017">
    <Segment StartTime="139.692" EndTime="141.999" Participant="mn017">
    <Segment StartTime="142.063" EndTime="146.409" Participant="me013">
