  <Transcript StartTime="0.0" EndTime="3579.35">
    <Segment StartTime="0.090" EndTime="1.280" Participant="fn050">
    <Segment StartTime="0.390" EndTime="1.450" Participant="me045">
    <Segment StartTime="1.190" EndTime="2.130" Participant="me003">
    <Segment StartTime="2.504" EndTime="5.908" Participant="me045">
    <Segment StartTime="4.373" EndTime="5.222" CloseMic="false">
    <Segment StartTime="5.349" EndTime="6.515" Participant="me003">
    <Segment StartTime="7.517" EndTime="9.758" Participant="me003">
    <Segment StartTime="8.779" EndTime="11.211" Participant="me045">
    <Segment StartTime="9.758" EndTime="13.160" Participant="me003">
    <Segment StartTime="12.830" EndTime="15.200" Participant="me045">
    <Segment StartTime="13.790" EndTime="15.650" Participant="fn050">
    <Segment StartTime="14.556" EndTime="17.260" Participant="me003">
    <Segment StartTime="15.817" EndTime="16.621" Participant="me045" CloseMic="false">
    <Segment StartTime="16.360" EndTime="17.400" Participant="fn050">
    <Segment StartTime="17.055" EndTime="17.542" Participant="me045" CloseMic="false">
    <Segment StartTime="17.260" EndTime="18.437" Participant="me003">
    <Segment StartTime="18.437" EndTime="20.720" Participant="me003">
    <Segment StartTime="18.570" EndTime="19.470" Participant="mn015">
    <Segment StartTime="18.780" EndTime="20.100" Participant="fn050">
    <Segment StartTime="20.210" EndTime="20.990" Participant="me045">
    <Segment StartTime="20.770" EndTime="23.640" Participant="mn015">
    <Segment StartTime="23.383" EndTime="24.417" CloseMic="false">
    <Segment StartTime="23.820" EndTime="25.380" Participant="me003">
    <Segment StartTime="24.700" EndTime="26.320" Participant="me045">
    <Segment StartTime="25.860" EndTime="27.420" Participant="me003">
    <Segment StartTime="30.898" EndTime="31.340" Participant="mn015">
    <Segment StartTime="31.340" EndTime="32.300" Participant="mn015">
    <Segment StartTime="32.310" EndTime="36.060" Participant="mn015">
    <Segment StartTime="36.080" EndTime="38.400" Participant="mn015">
    <Segment StartTime="38.454" EndTime="39.140" Participant="me003">
    <Segment StartTime="39.020" EndTime="40.800" Participant="mn015">
    <Segment StartTime="39.140" EndTime="40.060" Participant="me003">
    <Segment StartTime="41.000" EndTime="42.060" Participant="mn015">
    <Segment StartTime="43.060" EndTime="43.301" Participant="mn015">
    <Segment StartTime="43.730" EndTime="44.630" Participant="mn015">
    <Segment StartTime="46.190" EndTime="49.050" Participant="mn015">
    <Segment StartTime="49.011" EndTime="50.393" Participant="me003">
    <Segment StartTime="49.050" EndTime="50.660" Participant="mn015">
    <Segment StartTime="51.020" EndTime="52.820" Participant="me003">
    <Segment StartTime="53.770" EndTime="58.110" Participant="mn015">
    <Segment StartTime="58.420" EndTime="66.677" Participant="mn015">
    <Segment StartTime="66.677" EndTime="71.970" Participant="mn015">
    <Segment StartTime="71.850" EndTime="72.263" Participant="me003">
    <Segment StartTime="72.386" EndTime="73.079" Participant="mn015">
    <Segment StartTime="73.500" EndTime="76.140" Participant="mn015">
    <Segment StartTime="77.850" EndTime="79.440" Participant="mn015">
    <Segment StartTime="80.310" EndTime="81.240" Participant="mn015">
    <Segment StartTime="80.656" EndTime="81.505" CloseMic="false">
    <Segment StartTime="81.680" EndTime="82.906" Participant="mn015">
    <Segment StartTime="82.906" EndTime="84.230" Participant="mn015">
    <Segment StartTime="84.230" EndTime="84.780" Participant="mn015">
    <Segment StartTime="85.090" EndTime="86.330" Participant="mn015">
    <Segment StartTime="86.530" EndTime="88.880" Participant="mn015">
    <Segment StartTime="88.880" EndTime="90.890" Participant="mn015">
    <Segment StartTime="90.890" EndTime="95.050" Participant="mn015">
    <Segment StartTime="95.500" EndTime="100.940" Participant="mn015">
    <Segment StartTime="101.960" EndTime="104.490" Participant="mn015">
    <Segment StartTime="105.482" EndTime="107.330" Participant="mn015">
    <Segment StartTime="106.730" EndTime="107.710" Participant="me003">
    <Segment StartTime="108.410" EndTime="110.590" Participant="mn015">
    <Segment StartTime="113.510" EndTime="117.140" Participant="me045">
    <Segment StartTime="113.682" EndTime="114.406" Participant="mn015">
    <Segment StartTime="116.900" EndTime="118.197" Participant="me003">
    <Segment StartTime="117.290" EndTime="118.730" Participant="fn050">
    <Segment StartTime="117.463" EndTime="118.428" Participant="me045">
    <Segment StartTime="118.197" EndTime="119.444" Participant="me003">
    <Segment StartTime="118.428" EndTime="122.260" Participant="me045">
    <Segment StartTime="119.372" EndTime="120.430" Participant="fn050">
    <Segment StartTime="119.444" EndTime="120.330" Participant="me003">
    <Segment StartTime="120.830" EndTime="121.420" Participant="mn015">
    <Segment StartTime="121.420" EndTime="122.005" Participant="fn050">
    <Segment StartTime="121.890" EndTime="126.770" Participant="mn015">
    <Segment StartTime="126.210" EndTime="127.556" Participant="me045">
    <Segment StartTime="126.920" EndTime="127.830" Participant="me003">
    <Segment StartTime="127.556" EndTime="129.920" Participant="me045">
    <Segment StartTime="129.724" EndTime="130.195" Participant="mn015">
    <Segment StartTime="129.998" EndTime="132.380" Participant="me003">
    <Segment StartTime="132.000" EndTime="133.130" Participant="mn015">
    <Segment StartTime="133.040" EndTime="135.660" Participant="me003">
    <Segment StartTime="133.350" EndTime="134.290" Participant="me045">
    <Segment StartTime="134.766" EndTime="136.780" Participant="me045">
    <Segment StartTime="136.080" EndTime="138.920" Participant="me003">
    <Segment StartTime="140.250" EndTime="140.910" Participant="mn015">
    <Segment StartTime="142.260" EndTime="144.870" Participant="mn015">
    <Segment StartTime="145.884" EndTime="149.232" Participant="me045">
    <Segment StartTime="145.980" EndTime="151.380" Participant="mn015">
    <Segment StartTime="151.600" EndTime="153.580" Participant="mn015">
    <Segment StartTime="154.030" EndTime="156.020" Participant="mn015">
    <Segment StartTime="156.320" EndTime="158.800" Participant="mn015">
    <Segment StartTime="158.820" EndTime="163.650" Participant="mn015">
    <Segment StartTime="164.064" EndTime="165.590" Participant="mn015">
    <Segment StartTime="166.350" EndTime="168.010" Participant="me003">
    <Segment StartTime="166.690" EndTime="167.730" Participant="mn015">
    <Segment StartTime="169.030" EndTime="174.670" Participant="mn015">
    <Segment StartTime="171.120" EndTime="172.200" Participant="me045">
