  <Transcript StartTime="0.0" EndTime="4861.728">
    <Segment StartTime="0.000" EndTime="1.290" Participant="me003">
    <Segment StartTime="0.060" EndTime="1.596" Participant="fe004">
    <Segment StartTime="0.849" EndTime="1.762" Participant="me045">
    <Segment StartTime="1.128" EndTime="1.900" Participant="fn050">
    <Segment StartTime="1.356" EndTime="3.060" Participant="mn015">
    <Segment StartTime="2.608" EndTime="4.540" Participant="fe004">
    <Segment StartTime="4.280" EndTime="5.787" Participant="me003">
    <Segment StartTime="4.410" EndTime="6.089" Participant="me045">
    <Segment StartTime="4.612" EndTime="5.497" Participant="fn050">
    <Segment StartTime="4.900" EndTime="6.120" Participant="fe004">
    <Segment StartTime="5.600" EndTime="8.284" Participant="mn015">
    <Segment StartTime="8.795" EndTime="12.309" Participant="fe004">
    <Segment StartTime="9.529" EndTime="11.869" Participant="me003">
    <Segment StartTime="9.818" EndTime="11.060" Participant="fn050">
    <Segment StartTime="11.745" EndTime="12.895" Participant="me010">
    <Segment StartTime="12.503" EndTime="13.610" Participant="me003">
    <Segment StartTime="13.121" EndTime="14.422" Participant="fe004">
    <Segment StartTime="14.070" EndTime="16.420" Participant="mn015">
    <Segment StartTime="16.096" EndTime="17.240" Participant="fn050">
    <Segment StartTime="16.810" EndTime="23.780" Participant="mn015">
    <Segment StartTime="18.107" EndTime="18.626" Participant="me003">
    <Segment StartTime="20.812" EndTime="21.409" Participant="fe004">
    <Segment StartTime="24.110" EndTime="28.830" Participant="fe004">
    <Segment StartTime="29.230" EndTime="31.240" Participant="me045">
    <Segment StartTime="30.260" EndTime="42.448" Participant="fe004">
    <Segment StartTime="31.170" EndTime="32.320" Participant="mn015">
    <Segment StartTime="33.700" EndTime="34.980" Participant="mn015">
    <Segment StartTime="36.151" EndTime="37.440" Participant="mn015">
    <Segment StartTime="38.730" EndTime="39.644" Participant="mn015">
    <Segment StartTime="41.416" EndTime="42.562" Participant="mn015">
    <Segment StartTime="42.448" EndTime="43.524" Participant="fe004">
    <Segment StartTime="43.912" EndTime="55.703" Participant="fe004">
    <Segment StartTime="44.102" EndTime="45.070" Participant="mn015">
    <Segment StartTime="46.045" EndTime="47.809" Participant="fn050">
    <Segment StartTime="46.840" EndTime="47.815" Participant="mn015">
    <Segment StartTime="49.326" EndTime="50.291" Participant="mn015">
    <Segment StartTime="50.870" EndTime="51.897" Participant="fn050">
    <Segment StartTime="52.100" EndTime="53.383" Participant="mn015">
    <Segment StartTime="53.423" EndTime="55.250" Participant="me045">
    <Segment StartTime="54.722" EndTime="56.339" Participant="fn050">
    <Segment StartTime="54.900" EndTime="55.924" Participant="mn015">
    <Segment StartTime="55.703" EndTime="58.053" Participant="fe004">
    <Segment StartTime="56.631" EndTime="57.589" Participant="fn050">
    <Segment StartTime="57.240" EndTime="58.062" Participant="mn015">
    <Segment StartTime="59.326" EndTime="60.849" Participant="fe004">
    <Segment StartTime="60.030" EndTime="61.694" Participant="mn015">
    <Segment StartTime="60.849" EndTime="69.122" Participant="fe004">
    <Segment StartTime="63.294" EndTime="65.001" Participant="mn015">
    <Segment StartTime="69.640" EndTime="70.506" Participant="fe004">
    <Segment StartTime="69.860" EndTime="71.230" Participant="mn015">
    <Segment StartTime="70.506" EndTime="74.463" Participant="fe004">
    <Segment StartTime="72.530" EndTime="77.060" Participant="mn015">
    <Segment StartTime="75.243" EndTime="76.254" Participant="fe004">
    <Segment StartTime="76.254" EndTime="79.395" Participant="fe004">
    <Segment StartTime="77.422" EndTime="78.630" Participant="mn015">
    <Segment StartTime="79.395" EndTime="81.664" Participant="fe004">
    <Segment StartTime="80.430" EndTime="81.620" Participant="mn015">
    <Segment StartTime="81.183" EndTime="81.892" Participant="me045">
    <Segment StartTime="81.664" EndTime="83.669" Participant="fe004">
    <Segment StartTime="83.196" EndTime="84.530" Participant="mn015">
    <Segment StartTime="84.090" EndTime="89.954" Participant="fe004">
    <Segment StartTime="86.123" EndTime="87.480" Participant="mn015">
    <Segment StartTime="87.771" EndTime="88.399" Participant="me045">
    <Segment StartTime="89.110" EndTime="90.490" Participant="mn015">
    <Segment StartTime="90.550" EndTime="91.952" Participant="fe004">
    <Segment StartTime="92.120" EndTime="93.320" Participant="mn015">
    <Segment StartTime="92.780" EndTime="96.590" Participant="fe004">
    <Segment StartTime="95.120" EndTime="96.370" Participant="mn015">
    <Segment StartTime="97.660" EndTime="101.490" Participant="fe004">
    <Segment StartTime="97.960" EndTime="99.310" Participant="mn015">
    <Segment StartTime="100.880" EndTime="102.180" Participant="mn015">
    <Segment StartTime="101.925" EndTime="108.181" Participant="fe004">
    <Segment StartTime="103.774" EndTime="104.879" Participant="mn015">
    <Segment StartTime="106.930" EndTime="107.928" Participant="mn015">
    <Segment StartTime="108.665" EndTime="110.586" Participant="fe004">
    <Segment StartTime="109.850" EndTime="110.641" Participant="mn015">
    <Segment StartTime="110.586" EndTime="112.006" Participant="fe004">
    <Segment StartTime="112.528" EndTime="114.477" Participant="fe004">
    <Segment StartTime="112.883" EndTime="114.070" Participant="mn015">
    <Segment StartTime="114.477" EndTime="120.473" Participant="fe004">
    <Segment StartTime="115.671" EndTime="116.930" Participant="mn015">
    <Segment StartTime="118.570" EndTime="119.650" Participant="mn015">
    <Segment StartTime="120.783" EndTime="127.543" Participant="fe004">
    <Segment StartTime="121.360" EndTime="122.490" Participant="mn015">
    <Segment StartTime="121.598" EndTime="122.285" Participant="me010">
    <Segment StartTime="122.849" EndTime="123.271" Participant="me010">
    <Segment StartTime="124.140" EndTime="125.560" Participant="mn015">
    <Segment StartTime="126.790" EndTime="128.190" Participant="mn015">
    <Segment StartTime="127.764" EndTime="133.205" Participant="fe004">
    <Segment StartTime="129.650" EndTime="130.860" Participant="mn015">
    <Segment StartTime="131.610" EndTime="132.505" Participant="me003">
    <Segment StartTime="132.487" EndTime="133.580" Participant="me045">
    <Segment StartTime="132.762" EndTime="134.160" Participant="mn015">
    <Segment StartTime="133.640" EndTime="138.955" Participant="fe004">
    <Segment StartTime="139.386" EndTime="142.259" Participant="fe004">
    <Segment StartTime="141.259" EndTime="147.940" Participant="me010">
    <Segment StartTime="142.020" EndTime="142.410" Participant="mn015">
    <Segment StartTime="144.962" EndTime="145.823" Participant="mn015">
    <Segment StartTime="146.090" EndTime="147.191" Participant="fe004">
    <Segment StartTime="148.070" EndTime="148.693" Participant="mn015">
    <Segment StartTime="148.094" EndTime="155.441" Participant="fe004">
    <Segment StartTime="151.140" EndTime="151.827" Participant="mn015">
    <Segment StartTime="154.320" EndTime="154.931" Participant="mn015">
    <Segment StartTime="155.441" EndTime="156.060" Participant="fe004">
    <Segment StartTime="156.060" EndTime="162.124" Participant="fe004">
    <Segment StartTime="162.464" EndTime="167.985" Participant="fe004">
    <Segment StartTime="163.480" EndTime="164.520" Participant="mn015">
    <Segment StartTime="167.985" EndTime="173.154" Participant="fe004">
    <Segment StartTime="172.360" EndTime="173.266" Participant="mn015">
    <Segment StartTime="173.154" EndTime="174.876" Participant="fe004">
    <Segment StartTime="175.400" EndTime="178.197" Participant="fe004">
    <Segment StartTime="178.560" EndTime="179.291" Participant="mn015">
    <Segment StartTime="178.564" EndTime="181.115" Participant="fe004">
    <Segment StartTime="181.250" EndTime="181.901" Participant="mn015">
