  <Transcript StartTime="0.0" EndTime="4739.093">
    <Segment StartTime="2.533" EndTime="4.750" CloseMic="false">
    <Segment StartTime="2.878" EndTime="3.903" Participant="me018">
    <Segment StartTime="3.020" EndTime="3.686" Participant="me006">
    <Segment StartTime="4.410" EndTime="6.590" Participant="me006">
    <Segment StartTime="6.250" EndTime="8.780" Participant="me013">
    <Segment StartTime="7.357" EndTime="7.682" Participant="me018">
    <Segment StartTime="8.450" EndTime="8.783" Participant="me018">
    <Segment StartTime="10.270" EndTime="12.910" Participant="me013">
    <Segment StartTime="11.280" EndTime="11.817" Participant="me018">
    <Segment StartTime="15.952" EndTime="16.999" CloseMic="false">
    <Segment StartTime="16.735" EndTime="17.438" Participant="me013">
    <Segment StartTime="17.288" EndTime="18.049" CloseMic="false">
    <Segment StartTime="17.959" EndTime="22.036" Participant="fn002">
    <Segment StartTime="19.290" EndTime="19.788" Participant="me018">
    <Segment StartTime="20.123" EndTime="22.332" Participant="me018">
    <Segment StartTime="21.313" EndTime="22.985" Participant="me026">
    <Segment StartTime="21.707" EndTime="23.902" CloseMic="false">
    <Segment StartTime="23.902" EndTime="24.816" CloseMic="false">
    <Segment StartTime="27.260" EndTime="29.786" Participant="me013">
    <Segment StartTime="27.282" EndTime="27.752" Participant="me018">
    <Segment StartTime="28.201" EndTime="29.481" Participant="mn007">
    <Segment StartTime="28.440" EndTime="28.906" Participant="me018">
    <Segment StartTime="28.741" EndTime="31.851" Participant="mn052">
    <Segment StartTime="28.920" EndTime="31.205" Participant="mn058">
    <Segment StartTime="31.223" EndTime="36.173" Participant="me018">
    <Segment StartTime="33.141" EndTime="34.046" CloseMic="false">
    <Segment StartTime="33.318" EndTime="33.944" Participant="mn058">
    <Segment StartTime="34.046" EndTime="43.299" CloseMic="false">
    <Segment StartTime="36.210" EndTime="36.462" Participant="mn058">
    <Segment StartTime="37.126" EndTime="38.511" Participant="mn058">
    <Segment StartTime="38.730" EndTime="39.260" Participant="me018">
    <Segment StartTime="40.670" EndTime="42.269" Participant="me018">
    <Segment StartTime="42.047" EndTime="42.571" Participant="mn058">
    <Segment StartTime="43.052" EndTime="43.672" Participant="me013">
    <Segment StartTime="43.142" EndTime="43.476" Participant="me018">
    <Segment StartTime="43.700" EndTime="47.523" Participant="mn052">
    <Segment StartTime="45.318" EndTime="48.462" CloseMic="false">
    <Segment StartTime="46.017" EndTime="48.749" Participant="me013">
    <Segment StartTime="48.214" EndTime="50.187" Participant="mn058">
    <Segment StartTime="48.968" EndTime="52.110" Participant="me013">
    <Segment StartTime="50.314" EndTime="51.506" CloseMic="false">
    <Segment StartTime="50.320" EndTime="50.851" Participant="me018">
    <Segment StartTime="50.447" EndTime="51.846" Participant="me006">
    <Segment StartTime="52.351" EndTime="53.859" Participant="me018">
    <Segment StartTime="52.828" EndTime="53.989" Participant="me006">
    <Segment StartTime="52.970" EndTime="58.735" Participant="me026">
    <Segment StartTime="55.245" EndTime="56.027" Participant="me018">
    <Segment StartTime="59.401" EndTime="67.142" Participant="me026">
    <Segment StartTime="68.790" EndTime="71.619" Participant="me026">
    <Segment StartTime="71.619" EndTime="71.799" Participant="me026">
    <Segment StartTime="72.104" EndTime="75.638" Participant="me026">
    <Segment StartTime="75.801" EndTime="77.669" Participant="me026">
    <Segment StartTime="77.805" EndTime="84.920" Participant="me026">
    <Segment StartTime="84.910" EndTime="85.789" Participant="me018">
    <Segment StartTime="86.400" EndTime="89.657" Participant="me026">
    <Segment StartTime="87.214" EndTime="87.556" Participant="me018">
    <Segment StartTime="90.136" EndTime="92.762" Participant="me026">
    <Segment StartTime="93.484" EndTime="94.380" Participant="me026">
    <Segment StartTime="95.124" EndTime="96.597" Participant="me026">
    <Segment StartTime="96.816" EndTime="101.849" Participant="me026">
    <Segment StartTime="97.305" EndTime="101.254" Participant="fn002">
    <Segment StartTime="102.742" EndTime="105.814" Participant="me026">
    <Segment StartTime="106.233" EndTime="110.701" Participant="me026">
    <Segment StartTime="111.208" EndTime="119.686" Participant="me026">
    <Segment StartTime="115.172" EndTime="115.835" Participant="mn052">
    <Segment StartTime="120.051" EndTime="124.121" Participant="me026">
    <Segment StartTime="124.392" EndTime="129.988" Participant="me026">
    <Segment StartTime="130.350" EndTime="132.523" Participant="me026">
    <Segment StartTime="132.812" EndTime="140.585" Participant="me026">
    <Segment StartTime="140.792" EndTime="145.202" Participant="me026">
    <Segment StartTime="145.664" EndTime="147.748" Participant="me026">
    <Segment StartTime="147.984" EndTime="151.446" Participant="me026">
    <Segment StartTime="152.054" EndTime="153.663" Participant="me026">
    <Segment StartTime="153.769" EndTime="157.846" Participant="me026">
    <Segment StartTime="158.360" EndTime="160.802" Participant="me026">
    <Segment StartTime="161.677" EndTime="162.623" Participant="me026">
    <Segment StartTime="162.791" EndTime="164.598" Participant="me026">
    <Segment StartTime="165.134" EndTime="167.795" Participant="me026">
    <Segment StartTime="169.330" EndTime="177.069" Participant="me026">
    <Segment StartTime="174.660" EndTime="176.105" Participant="fn002">
    <Segment StartTime="177.910" EndTime="180.643" Participant="me026">
    <Segment StartTime="180.825" EndTime="184.338" Participant="me026">
    <Segment StartTime="184.338" EndTime="188.841" Participant="me026">
    <Segment StartTime="189.110" EndTime="194.950" Participant="me026">
    <Segment StartTime="194.006" EndTime="197.894" CloseMic="false">
    <Segment StartTime="196.586" EndTime="197.086" Participant="me018">
    <Segment StartTime="196.884" EndTime="199.746" Participant="me013">
    <Segment StartTime="199.068" EndTime="199.987" CloseMic="false">
    <Segment StartTime="199.929" EndTime="202.767" Participant="me013">
    <Segment StartTime="201.865" EndTime="202.371" Participant="fn002">
    <Segment StartTime="202.957" EndTime="205.148" Participant="me013">
    <Segment StartTime="204.214" EndTime="205.016" Participant="me006">
    <Segment StartTime="206.038" EndTime="207.366" Participant="me013">
    <Segment StartTime="207.994" EndTime="210.440" Participant="me013">
    <Segment StartTime="210.422" EndTime="212.459" Participant="mn058">
    <Segment StartTime="210.659" EndTime="213.615" Participant="me013">
    <Segment StartTime="213.782" EndTime="218.249" Participant="me026">
    <Segment StartTime="214.454" EndTime="216.014" Participant="mn007">
    <Segment StartTime="218.732" EndTime="222.470" Participant="me026">
    <Segment StartTime="223.606" EndTime="226.184" Participant="mn007">
    <Segment StartTime="223.750" EndTime="227.270" Participant="me026">
    <Segment StartTime="227.270" EndTime="228.348" Participant="me026">
    <Segment StartTime="228.348" EndTime="229.988" Participant="me026">
    <Segment StartTime="230.103" EndTime="234.902" Participant="me026">
    <Segment StartTime="235.336" EndTime="241.233" Participant="me026">
    <Segment StartTime="241.476" EndTime="245.090" Participant="me026">
    <Segment StartTime="245.033" EndTime="246.199" Participant="mn007">
    <Segment StartTime="245.329" EndTime="248.485" Participant="me013">
    <Segment StartTime="246.420" EndTime="247.752" Participant="mn007">
    <Segment StartTime="247.901" EndTime="248.691" Participant="mn007">
    <Segment StartTime="248.485" EndTime="251.315" Participant="me013">
    <Segment StartTime="249.498" EndTime="250.350" Participant="mn007">
    <Segment StartTime="251.870" EndTime="252.586" Participant="me013">
    <Segment StartTime="252.893" EndTime="256.650" Participant="me013">
    <Segment StartTime="256.022" EndTime="256.827" Participant="me026">
    <Segment StartTime="257.860" EndTime="264.301" Participant="me026">
    <Segment StartTime="261.410" EndTime="262.210" Participant="me013">
    <Segment StartTime="264.779" EndTime="271.207" Participant="me026">
    <Segment StartTime="266.910" EndTime="267.780" Participant="me013">
    <Segment StartTime="271.688" EndTime="274.802" Participant="me026">
    <Segment StartTime="274.954" EndTime="280.951" Participant="me026">
    <Segment StartTime="278.610" EndTime="279.320" Participant="me013">
    <Segment StartTime="281.260" EndTime="284.550" Participant="me026">
    <Segment StartTime="285.260" EndTime="291.027" Participant="me026">
    <Segment StartTime="291.235" EndTime="292.349" Participant="me013">
    <Segment StartTime="292.213" EndTime="294.074" Participant="me026">
    <Segment StartTime="293.790" EndTime="297.249" Participant="me013">
    <Segment StartTime="297.736" EndTime="299.500" Participant="me013">
    <Segment StartTime="298.990" EndTime="301.128" Participant="me026">
    <Segment StartTime="301.594" EndTime="305.742" Participant="me026">
    <Segment StartTime="305.906" EndTime="310.346" Participant="me026">
    <Segment StartTime="309.770" EndTime="312.078" Participant="me013">
    <Segment StartTime="312.150" EndTime="312.818" Participant="me026">
    <Segment StartTime="312.543" EndTime="315.577" Participant="me013">
    <Segment StartTime="316.192" EndTime="318.306" Participant="me013">
    <Segment StartTime="318.340" EndTime="318.878" Participant="me026">
    <Segment StartTime="318.802" EndTime="320.073" Participant="me013">
    <Segment StartTime="320.740" EndTime="326.553" Participant="me013">
    <Segment StartTime="326.810" EndTime="335.115" Participant="me013">
    <Segment StartTime="329.583" EndTime="330.253" CloseMic="false">
    <Segment StartTime="333.670" EndTime="336.327" Participant="me026">
    <Segment StartTime="336.590" EndTime="341.031" Participant="me026">
    <Segment StartTime="341.274" EndTime="342.572" Participant="me026">
    <Segment StartTime="342.500" EndTime="343.290" Participant="me013">
    <Segment StartTime="342.808" EndTime="348.411" Participant="me026">
    <Segment StartTime="345.921" EndTime="346.211" Participant="mn052">
    <Segment StartTime="348.730" EndTime="354.017" Participant="me026">
    <Segment StartTime="351.477" EndTime="352.027" Participant="me013">
    <Segment StartTime="354.080" EndTime="355.052" Participant="me013">
    <Segment StartTime="354.437" EndTime="360.774" Participant="me026">
    <Segment StartTime="355.867" EndTime="356.570" Participant="mn052">
    <Segment StartTime="360.661" EndTime="361.271" Participant="me013">
    <Segment StartTime="361.610" EndTime="363.907" Participant="me026">
    <Segment StartTime="364.144" EndTime="367.910" Participant="me026">
    <Segment StartTime="367.280" EndTime="371.120" Participant="me013">
    <Segment StartTime="371.559" EndTime="378.233" Participant="me013">
    <Segment StartTime="378.687" EndTime="382.774" Participant="me013">
    <Segment StartTime="380.480" EndTime="381.490" Participant="me026">
    <Segment StartTime="381.592" EndTime="382.089" Participant="mn052">
    <Segment StartTime="383.204" EndTime="386.420" Participant="me013">
    <Segment StartTime="386.857" EndTime="389.070" Participant="me013">
    <Segment StartTime="388.265" EndTime="391.841" Participant="me026">
    <Segment StartTime="391.260" EndTime="393.234" Participant="me013">
    <Segment StartTime="392.830" EndTime="393.461" Participant="me026">
    <Segment StartTime="393.510" EndTime="397.384" Participant="me013">
    <Segment StartTime="398.064" EndTime="402.426" Participant="me013">
    <Segment StartTime="402.631" EndTime="406.157" Participant="me013">
    <Segment StartTime="406.421" EndTime="411.185" Participant="me013">
    <Segment StartTime="411.459" EndTime="414.196" Participant="me013">
    <Segment StartTime="414.602" EndTime="420.164" Participant="me013">
    <Segment StartTime="418.399" EndTime="419.030" Participant="fn002">
    <Segment StartTime="420.492" EndTime="426.724" Participant="me013">
    <Segment StartTime="427.200" EndTime="430.933" Participant="me013">
    <Segment StartTime="431.347" EndTime="435.579" Participant="me013">
    <Segment StartTime="435.526" EndTime="436.150" CloseMic="false">
    <Segment StartTime="436.221" EndTime="437.018" Participant="me013">
    <Segment StartTime="436.258" EndTime="436.875" Participant="me026">
    <Segment StartTime="437.382" EndTime="438.147" Participant="fn002">
    <Segment StartTime="437.703" EndTime="438.557" Participant="me026">
    <Segment StartTime="438.857" EndTime="439.301" Participant="me013">
    <Segment StartTime="439.041" EndTime="439.970" Participant="mn052">
    <Segment StartTime="441.100" EndTime="442.317" Participant="me026">
    <Segment StartTime="442.364" EndTime="444.240" Participant="me006">
