  <Transcript StartTime="0.0" EndTime="3109.302">
    <Segment StartTime="0.000" EndTime="0.320" Participant="me001">
    <Segment StartTime="0.537" EndTime="1.002" Participant="me001">
    <Segment StartTime="1.030" EndTime="2.072" Participant="me011">
    <Segment StartTime="1.322" EndTime="1.903" Participant="me001">
    <Segment StartTime="3.131" EndTime="3.534" Participant="mn014">
    <Segment StartTime="3.367" EndTime="5.140" Participant="me011">
    <Segment StartTime="5.140" EndTime="5.379" Participant="me011">
    <Segment StartTime="5.379" EndTime="8.824" Participant="me011">
    <Segment StartTime="9.083" EndTime="10.101" Participant="me011">
    <Segment StartTime="11.028" EndTime="11.673" Participant="me013">
    <Segment StartTime="12.290" EndTime="13.448" Participant="me013">
    <Segment StartTime="13.519" EndTime="13.896" Participant="me013">
    <Segment StartTime="13.968" EndTime="16.173" Participant="me013">
    <Segment StartTime="16.389" EndTime="16.622" Participant="me013">
    <Segment StartTime="16.873" EndTime="17.536" Participant="me013">
    <Segment StartTime="17.698" EndTime="18.469" Participant="me013">
    <Segment StartTime="18.469" EndTime="19.095" Participant="me013">
    <Segment StartTime="19.095" EndTime="19.489" Participant="me013">
    <Segment StartTime="19.651" EndTime="22.070" Participant="me013">
    <Segment StartTime="22.070" EndTime="23.504" Participant="me013">
    <Segment StartTime="24.347" EndTime="27.593" Participant="me013">
    <Segment StartTime="28.212" EndTime="29.951" Participant="me013">
    <Segment StartTime="29.951" EndTime="31.906" Participant="me013">
    <Segment StartTime="31.547" EndTime="32.544" Participant="me011">
    <Segment StartTime="31.906" EndTime="32.426" Participant="me013">
    <Segment StartTime="32.426" EndTime="34.703" Participant="me013">
    <Segment StartTime="36.170" EndTime="38.220" Participant="me011">
    <Segment StartTime="37.672" EndTime="38.464" Participant="me013">
    <Segment StartTime="39.397" EndTime="41.050" Participant="me013">
    <Segment StartTime="44.467" EndTime="46.041" Participant="me013">
    <Segment StartTime="45.802" EndTime="46.736" Participant="me011">
    <Segment StartTime="46.810" EndTime="47.874" Participant="me013">
    <Segment StartTime="48.532" EndTime="49.209" Participant="me013">
    <Segment StartTime="49.508" EndTime="50.253" Participant="me013">
    <Segment StartTime="50.412" EndTime="51.134" Participant="mn014">
    <Segment StartTime="50.590" EndTime="51.804" Participant="me011">
    <Segment StartTime="52.342" EndTime="55.868" Participant="me011">
    <Segment StartTime="52.676" EndTime="53.321" Participant="mn014">
    <Segment StartTime="56.580" EndTime="57.936" Participant="mn014">
    <Segment StartTime="60.952" EndTime="62.152" Participant="me013">
    <Segment StartTime="62.100" EndTime="62.671" Participant="me011">
    <Segment StartTime="62.530" EndTime="64.284" Participant="me013">
    <Segment StartTime="62.671" EndTime="63.049" Participant="me011">
    <Segment StartTime="62.772" EndTime="64.037" Participant="me001">
    <Segment StartTime="62.796" EndTime="63.290" Participant="mn014">
    <Segment StartTime="63.049" EndTime="66.326" Participant="me011">
    <Segment StartTime="63.597" EndTime="66.034" Participant="mn014">
    <Segment StartTime="66.555" EndTime="67.013" Participant="me013">
    <Segment StartTime="67.017" EndTime="67.227" Participant="mn014">
    <Segment StartTime="67.491" EndTime="67.870" Participant="me013">
    <Segment StartTime="68.806" EndTime="69.364" Participant="me013">
